5751.5, 14129, -31.3604, 6535.07
5752, 9000, -117.592, 8124.7
5752.33, 9000, 280.683, 8164.78
5752.67, 12305, -130.088, 6994.57
5753, 9000, 453.754, 8203.22
5753.5, 17244, 73.7958, 5899.93
5757, 9000, -62.527, 8207.79
5757.33, 9000, 141.011, 8233.67
5757.67, 17851, -347.235, 5757.85
5770, 9000, -64.459, 8316.1
5770.5, 14280, 65.1214, 6503.71
5771, 3180, -0, 13797.4
5772, 16664, 0.102312, 5983.67
5773, 17764, -0.00304437, 5874.85
5774, 9000, -575.949, 8323.03
5774.2, 9000, -174.356, 8218.38
5774.4, 9000, 751.805, 8233.59
5774.6, 9000, -384.988, 8227.28
5774.8, 15781, -356.009, 6197.36
5775, 9000, 2789.31, 8393.41
5775.2, 9000, 429.842, 8240.65
5775.4, 9000, -1212.14, 8267.53
5775.6, 9000, 244.769, 8278.37
5775.8, 11204, 839.793, 7506.31
5776, 9000, 330.9, 8384.03
5776.2, 9000, -77.4833, 8317.58
5776.4, 9000, -441.824, 8423.97
5776.6, 9000, 127.251, 8434.84
5776.8, 12817, -4110.05, 6957.94
5777, 9000, 1472.32, 8298.79
5777.25, 9000, -935.612, 8295.31
5777.5, 9000, -1130.34, 8318.68
5777.75, 12204, 166.491, 7207.07
5778, 9000, 809.36, 8180.06
5778.5, 13856, 157.201, 7117.1
5786, 12371, 0, 7253.24
5787, 9000, 1887.88, 8763.9
5787.12, 9000, -155.119, 8099.16
5787.25, 9000, 212.032, 8160.6
5787.38, 9000, 36.2135, 8233.2
5787.5, 9000, 213.502, 8206.83
5787.62, 9000, -72.3699, 8123.67
5787.75, 9000, -439.025, 8105.96
5787.88, 9332, 317.047, 7971.94
5788, 9000, -238.597, 8118.14
5788.5, 12322, 51.6327, 7101.69
5789, 9000, 146.184, 8172.63
5789.17, 9000, 28.577, 8201.49
5789.33, 9000, -120.74, 8194.87
5789.5, 9000, 234.081, 8214.14
5789.67, 9000, -41.431, 8381.04
5789.83, 10958, 453.045, 7436.49
5790, 9000, -232.068, 8246.5
5790.33, 9000, -13.7117, 8407.03
5790.67, 13261, 114.671, 6721.11
5791, 15473, 0, 6224.4
5792, 9000, -118.642, 8234.55
5792.25, 9000, 43.5204, 8133.92
5792.5, 9000, 74.6306, 8179.82
5792.75, 15986, -11.6113, 6129.56
5793, 9000, 453.096, 8155.46
5793.14, 9000, -47.6174, 8359.52
5793.29, 9000, -117.595, 8149.76
5793.43, 9000, 453.46, 8290.97
5793.57, 9000, 377.369, 8221.97
5793.71, 9000, 4.25907, 8068.16
5793.86, 13303, -131.946, 6729.39
5794, 9000, -802.701, 8287.6
5794.33, 9000, 2935.45, 8076.33
5794.67, 14227, -833.251, 6712.06
5795, 9000, 878.244, 8188.88
5795.5, 14859, -378.019, 6386.91
5796, 9000, 27.61, 8130.07
5796.12, 9000, -38.9689, 8101.96
5796.25, 9000, -225.973, 8272.42
5796.38, 9000, -51.892, 8172.07
5796.5, 9000, 78.351, 8280.12
5796.62, 9000, -149.272, 8043.18
5796.75, 9000, -37.6721, 7999.75
5796.88, 11987, 67.156, 7085.72
5797, 9000, 371.342, 8110.94
5797.12, 9000, 22.8789, 8106.81
5797.25, 9000, 96.0064, 8155.72
5797.38, 9000, -29.373, 8126.62
5797.5, 9000, 82.948, 8197.72
5797.62, 9000, 335.295, 8189.82
5797.75, 9000, -131.835, 8180.75
5797.88, 12108, 339.429, 7031.05
5798, 9000, -251.915, 8216.45
5798.12, 9000, 270.264, 8055.05
5798.25, 9000, -508.23, 8210.85
5798.38, 9000, -270.176, 8233.8
5798.5, 9000, -99.5099, 8206.07
5798.62, 9000, -339.654, 8163.97
5798.75, 9000, 86.7104, 8010.05
5798.88, 10092, -317.743, 7720.74
5799, 9000, 196.829, 8295.88
5799.11, 9000, 168.993, 8191.16
5799.22, 9000, 165.423, 8152.86
5799.33, 9000, -4.35303, 8138.77
5799.44, 9000, 25.7017, 8218.44
5799.56, 9000, 8.28569, 8230.74
5799.67, 9000, -12.3882, 8136.48
5799.78, 9000, 270.201, 8125.55
5799.89, 10397, -48.6853, 7501.39
5800, 9000, -74.0022, 8164.44
5800.17, 9000, 22.1409, 8074.28
5800.33, 9000, -138.803, 8186.47
5800.5, 9000, 5.78018, 8204.79
5800.67, 9000, -203.043, 8120.18
5800.83, 17131, -53.3629, 5913.54
5801, 9000, 202.014, 8262.78
5801.12, 9000, -177.452, 8223.55
5801.25, 9000, -36.3926, 8229.54
5801.38, 9000, -110.188, 8084.72
5801.5, 9000, 151.862, 8149.18
5801.62, 9000, 564.302, 8185.69
5801.75, 9000, -102.619, 8197.54
5801.88, 16241, 84.8855, 6092.88
5802, 9000, 33.7207, 8153.95
5802.17, 9000, 162.286, 8132.87
5802.33, 9000, 97.9742, 8218.9
5802.5, 9000, 78.912, 8149.69
5802.67, 9000, -4.61502, 8081.87
5802.83, 13142, -36.8211, 6823.41
5803, 9000, -74.3139, 8230.67
5803.17, 9000, 131.829, 8190.25
5803.33, 9000, -66.0696, 8197.05
5803.5, 9000, -328.285, 8163.4
5803.67, 9000, 298.838, 8097.61
5803.83, 9272, 251.855, 8041.2
5804, 9000, 283.665, 8109.14
5804.11, 9000, 289.85, 8209.16
5804.22, 9000, -195.572, 8213.18
5804.33, 9000, 113.221, 8008.46
5804.44, 9000, 111.71, 8220.84
5804.56, 9000, -96.2318, 8181.74
5804.67, 9000, -36.1089, 8119.46
5804.78, 9000, -38.8933, 8163.22
5804.89, 11530, -32.0613, 7203.92
5805, 9000, -197.088, 8097
5805.11, 9000, 153.485, 8131.91
5805.22, 9000, -246.95, 8178.54
5805.33, 9000, -246.966, 8151.62
5805.44, 9000, 78.6372, 8124.66
5805.56, 9000, -388.174, 8124.79
5805.67, 9000, -178.109, 8186.15
5805.78, 9000, -194.752, 8240.62
5805.89, 14320, 16.3476, 6479.41
5806, 9000, 34.3139, 8178.71
5806.1, 9000, -77.7268, 8244.89
5806.2, 9000, -172.795, 8295.56
5806.3, 9000, -15.6402, 8106.44
5806.4, 9000, -52.3516, 8148.92
5806.5, 9000, -10.1621, 8135.02
5806.6, 9000, 162.699, 8147.33
5806.7, 9000, -113.133, 8137.07
5806.8, 9000, -53.9481, 8212.81
5806.9, 9577, -129.114, 7875.08
5807, 3633, 0, 12506.5
5808, 9000, -197.499, 8065.83
5808.14, 9000, -241.281, 8128.8
5808.29, 9000, 412.174, 8164.13
5808.43, 9000, -173.727, 8127.92
5808.57, 9000, 149.897, 8196.04
5808.71, 9000, 249.733, 8199.17
5808.86, 12542, -53.1559, 6937.45
5809, 9000, -359.826, 8280.14
5809.2, 9000, 10.5613, 8195.73
5809.4, 9000, -327.411, 8297.89
5809.6, 9000, 332.795, 8018.88
5809.8, 17644, -355.607, 5848.78
5810, 9000, -388.147, 8114.84
5810.11, 9000, 160.952, 8064.21
5810.22, 9000, 26.8199, 8152.6
5810.33, 9000, 212.237, 8223.65
5810.44, 9000, 170.786, 8146.92
5810.56, 9000, 33.0421, 8216.17
5810.67, 9000, -387.922, 8156.42
5810.78, 9000, 92.2471, 8165.61
5810.89, 12030, 48.4814, 7045.73
5811, 9000, -58.2736, 8145.09
5811.14, 9000, -17.6839, 8191.84
5811.29, 9000, -231.35, 8075.95
5811.43, 9000, -490.439, 8089.92
5811.57, 9000, -25.9632, 8274.66
5811.71, 9000, -128.94, 8200.79
5811.86, 16602, 37.0006, 6039.18
5812, 9000, 191.813, 8157.85
5812.17, 9000, -131.121, 8259.79
5812.33, 9000, 273.342, 8206.23
5812.5, 9000, 42.7263, 8174.83
5812.67, 9000, 46.221, 8146.72
5812.83, 9199, -32.5074, 8118.28
5813, 9000, -75.4891, 8161.74
5813.1, 9000, 14.7388, 8156.58
5813.2, 9000, -312.553, 8168.1
5813.3, 9000, -26.0439, 8171.85
5813.4, 9000, -113.686, 8189.96
5813.5, 9000, 197.515, 8084.85
5813.6, 9000, -79.2708, 8136.8
5813.7, 9000, -184.183, 8116.47
5813.8, 9000, 438.629, 8166.08
5813.9, 10711, 77.9728, 7512.03
5814, 9000, -252.809, 8124.57
5814.17, 9000, 160.403, 8145.47
5814.33, 9000, 399.48, 8061.17
5814.5, 9000, -3.76508, 8223.6
5814.67, 9000, -68.0032, 8126.15
5814.83, 10276, -384.406, 7623.77
5815, 9000, 228.613, 8129.6
5815.14, 9000, 97.4515, 8094.83
5815.29, 9000, 111.359, 8137.12
5815.43, 9000, -181.52, 8070.58
5815.57, 9000, -103.303, 8193.94
5815.71, 9000, 97.9463, 8242.37
5815.86, 13945, -141.504, 6562.96
5816, 9000, -444.499, 8109.03
5816.17, 9000, 91.4464, 8288.93
5816.33, 9000, 757.555, 8182.51
5816.5, 9000, 3.19385, 8270.88
5816.67, 9000, 109.139, 8167.39
5816.83, 14647, -162.358, 6354.21
5817, 9000, 77.1039, 8164.05
5817.2, 9000, 29.2116, 8221.95
5817.4, 9000, 602.277, 8203.83
5817.6, 9000, 79.4585, 8255.53
5817.8, 11157, -24.8443, 7268.17
5818, 9000, 25.1708, 8223.42
5818.17, 9000, 47.2159, 8130.07
5818.33, 9000, -146.503, 8261.66
5818.5, 9000, 302.719, 8162.99
5818.67, 9000, -157.069, 8141.37
5818.83, 17027, -113.615, 5905.85
5819, 6116, 20.6501, 9856.8
5915, 9000, -73.1771, 9044.85
5915.25, 9000, 70.9799, 8835.3
5915.5, 9000, -174.214, 8890.12
5915.75, 10150, 559.097, 8373.11
5916, 9000, 31.0098, 8903.38
5916.5, 9862, 85.0373, 8517.9
5917, 16477, 0.64463, 6552.86
5918, 9000, 15.0171, 8962.26
5918.25, 9000, 221.218, 8836.22
5918.5, 9000, 126.999, 8862.89
5918.75, 13490, 44.1041, 7354.87
5919, 9000, 70.5143, 8791.13
5919.33, 9000, -132.341, 8934.4
5919.67, 11859, -39.2484, 7946.93
5921, 9000, 98.6557, 8930.63
5921.17, 9000, 162.337, 8851.96
5921.33, 9000, 53.4203, 8863.51
5921.5, 9000, -26.161, 8906.33
5921.67, 9000, 497.014, 8860.99
5921.83, 12053, -107.58, 7662.62
5922, 9000, 165.425, 8933.95
5922.12, 9000, -260.978, 8984.18
5922.25, 9000, -217.441, 8917.19
5922.38, 9000, 325.279, 8838.24
5922.5, 9000, 518.137, 8806.7
5922.62, 9000, -7.11113, 9032.84
5922.75, 9000, 62.4603, 8915.06
5922.88, 16429, 52.8251, 6565.18
5923, 9000, 176.39, 8954.77
5923.11, 9000, 149.628, 8934.75
5923.22, 9000, -143.393, 8866.09
5923.33, 9000, -39.8441, 8871.29
5923.44, 9000, -79.5176, 8786.57
5923.56, 9000, -77.4315, 8874.59
5923.67, 9000, -460.71, 8891.61
5923.78, 9000, 249, 8865.76
5923.89, 9156, 68.0373, 8778.43
5924, 9000, -974.601, 9133.4
5924.25, 9000, -31.951, 8843.02
5924.5, 9000, 179.893, 9047.97
5924.75, 13932, 84.1796, 7197.69
5928, 9802, -0, 8654.14
5929, 9000, -298.046, 9000.9
5929.25, 9000, -417.363, 9055.52
5929.5, 9000, -72.3501, 8991.58
5929.75, 11764, -223.522, 7818.52
5942, 9000, -51.3884, 8922.58
5942.14, 9000, 111.835, 9044.18
5942.29, 9000, -142.147, 9026.15
5942.43, 9000, -60.5735, 8973.8
5942.57, 9000, 176.143, 9007.08
5942.71, 9000, -70.5102, 8992.13
5942.86, 10256, -110.723, 8389.27
5943, 9000, -47.5342, 8903.87
5943.14, 9000, -150.494, 8910.29
5943.29, 9000, -389.022, 9096.6
5943.43, 9000, -134.279, 8965.58
5943.57, 9000, -3.13902, 9125.98
5943.71, 9000, -345.602, 9026.27
5943.86, 11244, 302.789, 8024.17
5944, 9000, -70.8405, 9089.14
5944.17, 9000, 235.464, 9010.44
5944.33, 9000, 195.986, 9021.74
5944.5, 9000, -63.8053, 9080.61
5944.67, 9000, 65.2235, 8912.68
5944.83, 17436, 26.9923, 6497.48
5950, 13143, 0, 6785.54
5952, 9000, -125.046, 8280.3
5952.14, 9000, 79.392, 8388.13
5952.29, 9000, -60.3925, 8185.07
5952.43, 9000, 31.713, 8296.57
5952.57, 9000, -29.2573, 8297.12
5952.71, 9000, -934.287, 8328.56
5952.86, 14265, 16.5246, 6596.44
5953, 9000, 352.728, 8337.39
5953.2, 9000, 323.157, 8280.21
5953.4, 9000, 17.9571, 8263.97
5953.6, 9000, 173.835, 8395.84
5953.8, 10731, -68.6417, 7645.78
5954, 9000, 11.8424, 8105.9
5954.12, 9000, -38.2588, 8100.44
5954.25, 9000, 96.4688, 8130.55
5954.38, 9000, -107.913, 8197.18
5954.5, 9000, 95.3115, 8109.54
5954.62, 9000, -152.003, 8004.26
5954.75, 9000, 6.22512, 8095.66
5954.88, 15281, 112.709, 6247.28
5955, 9000, -273.896, 8043.34
5955.14, 9000, 241.216, 8144.63
5955.29, 9000, -435.21, 7989.04
5955.43, 9000, 152.133, 8148.65
5955.57, 9000, 96.6405, 8383.18
5955.71, 9000, 42.9998, 8283.88
5955.86, 9820, 16.9781, 7970.98
5956, 9000, 89.6122, 8475.24
5956.17, 9000, -192.122, 8427.79
5956.33, 9000, -180.153, 8317.22
5956.5, 9000, 645.602, 8280.8
5956.67, 9000, -68.5985, 8236.04
5956.83, 17301, 108.796, 5948.66
5957, 15714, 0, 6318.25
5958, 9000, -197.466, 8334.46
5958.25, 9000, 186.13, 8586.18
5958.5, 9000, -304.183, 8308.02
5958.75, 13479, -143.333, 6830.71
5959, 9000, 68.9687, 8284.98
5959.14, 9000, 92.6357, 8597.4
5959.29, 9000, 23.0251, 8633.56
5959.43, 9000, 116.758, 8264.83
5959.57, 9000, -114.515, 8387.15
5959.71, 9000, 113.909, 8366.17
5959.86, 17981, -298.716, 5921.5
5960, 9000, -102.155, 8373.22
5960.12, 9000, 39.3202, 8464.03
5960.25, 9000, -238.923, 8275.01
5960.38, 9000, -134.099, 8201.07
5960.5, 9000, -112.756, 8320.82
5960.62, 9000, -330.528, 8342.34
5960.75, 9000, -250.341, 8256.76
