32,31,63,Ga,-56547.092,1.304,8583.926,0.021,939294.196
31,32,63,Ge,-46921.216,37.26,8418.716,0.591,949628
39,25,64,Mn,-42989.034,3.54,8437.417,0.055,953849.37
38,26,64,Fe,-54969.544,5.017,8612.388,0.078,940987.763
37,27,64,Co,-59791.888,20.007,8675.513,0.313,935810.764
36,28,64,Ni,-67098.478,0.545,8777.454,0.009,927966.816
35,29,64,Cu,-65424.094,0.524,8739.068,0.008,929764.342
34,30,64,Zn,-66003.789,0.661,8735.901,0.01,929142.013
33,31,64,Ga,-58832.751,1.429,8611.63,0.022,936840.44
32,32,64,Ge,-54315.496,3.726,8528.823,0.058,941689.913
40,25,65,Mn,-40967.338,3.726,8400.681,0.057,956019.75
39,26,65,Fe,-51221.492,6.816,8546.401,0.105,945011.462
38,27,65,Co,-59185.198,2.083,8656.884,0.032,936462.072
37,28,65,Ni,-65125.242,0.562,8736.233,0.009,930085.173
36,29,65,Cu,-67263.457,0.661,8757.093,0.01,927789.704
35,30,65,Zn,-65911.798,0.663,8724.262,0.01,929240.77
34,31,65,Ga,-62657.328,0.822,8662.157,0.013,932734.588
33,32,65,Ge,-56478.216,2.165,8555.058,0.033,939368.137
32,33,65,As,-46937.051,84.766,8396.234,1.304,949611
41,25,66,Mn,-36750.387,11.178,8331.798,0.169,960546.834
40,26,66,Fe,-50067.84,4.099,8521.724,0.062,946249.96
39,27,66,Co,-56408.533,13.972,8605.941,0.212,939442.945
38,28,66,Ni,-66006.285,1.397,8739.508,0.021,929139.334
37,29,66,Cu,-66258.07,0.666,8731.469,0.01,928869.032
36,30,66,Zn,-68899.062,0.876,8759.63,0.013,926033.809
35,31,66,Ga,-63724.062,3.125,8669.367,0.047,931589.401
34,32,66,Ge,-61607.033,2.401,8625.437,0.036,933862.126
33,33,66,As,-52025.077,5.682,8468.403,0.086,944148.779
41,26,67,Fe,-46068.53,217.972,8455.31,3.253,950543.395
40,27,67,Co,-55321.775,6.443,8581.741,0.096,940609.627
39,28,67,Ni,-63742.68,2.888,8695.75,0.043,931569.414
38,29,67,Cu,-67318.779,1.211,8737.447,0.018,927730.314
37,30,67,Zn,-67880.067,0.893,8734.148,0.013,927127.746
36,31,67,Ga,-66878.896,1.216,8707.528,0.018,928202.547
35,32,67,Ge,-62658.004,4.663,8632.853,0.07,932733.861
34,33,67,As,-56587.225,0.443,8530.568,0.007,939251.112
33,34,67,Se,-46580.289,67.068,8369.534,1.001,949994
42,26,68,Fe,-43825.349,365.259,8416.675,5.371,952951.55
41,27,68,Co,-51923.721,149.782,8524.264,2.203,944257.589
40,28,68,Ni,-63463.814,2.981,8682.466,0.044,931868.789
39,29,68,Cu,-65567.034,1.584,8701.89,0.023,929610.889
38,30,68,Zn,-70006.846,0.913,8755.677,0.013,924844.554
37,31,68,Ga,-67085.746,1.508,8701.214,0.022,927980.485
36,32,68,Ge,-66978.789,1.876,8688.136,0.028,928095.307
35,33,68,As,-58894.519,1.846,8557.745,0.027,936774.13
34,34,68,Se,-54189.441,0.496,8477.047,0.007,941825.238
42,27,69,Co,-50169.085,190.77,8492.27,2.765,946141.268
41,28,69,Ni,-59978.648,3.726,8623.099,0.054,935610.269
40,29,69,Cu,-65736.212,1.397,8695.204,0.02,929429.269
39,30,69,Zn,-68417.599,0.927,8722.726,0.013,926550.682
38,31,69,Ga,-69327.799,1.198,8724.579,0.017,925573.541
37,32,69,Ge,-67100.654,1.318,8680.963,0.019,927964.481
36,33,69,As,-63112.163,31.999,8611.82,0.464,932246.302
35,34,69,Se,-56434.706,1.49,8503.707,0.022,939414.847
34,35,69,Br,-46111.471,37.003,8342.757,0.536,950497.297
43,27,70,Co,-46919.353,298.078,8439.831,4.258,949630
42,28,70,Ni,-59213.86,2.144,8604.291,0.031,936431.302
41,29,70,Cu,-62976.372,1.082,8646.865,0.015,932392.079
40,30,70,Zn,-69564.709,1.918,8729.807,0.027,925319.208
39,31,70,Ga,-68910.131,1.201,8709.28,0.017,926021.927
38,32,70,Ge,-70561.835,0.842,8721.699,0.012,924248.75
37,33,70,As,-64341.835,50.007,8621.666,0.714,930926.195
36,34,70,Se,-61929.891,1.584,8576.033,0.023,933515.523
35,35,70,Br,-51425.62,14.904,8414.796,0.213,944792.323
44,27,71,Co,-44369.925,465.03,8398.734,6.55,952366.923
43,28,71,Ni,-55406.228,2.237,8543.156,0.032,940518.964
42,29,71,Cu,-62711.126,1.49,8635.022,0.021,932676.833
41,30,71,Zn,-67328.775,2.654,8689.041,0.037,927719.582
40,31,71,Ga,-70139.097,0.815,8717.604,0.011,924702.577
39,32,71,Ge,-69906.457,0.837,8703.308,0.012,924952.327
38,33,71,As,-67893.057,4.167,8663.932,0.059,927113.801
37,34,71,Se,-63146.507,2.794,8586.06,0.039,932209.433
36,35,71,Br,-56502.418,5.402,8481.462,0.076,939342.155
35,36,71,Kr,-46327.205,128.769,8327.13,1.814,950265.696
44,28,72,Ni,-54226.061,2.237,8520.211,0.031,941785.926
43,29,72,Cu,-59782.998,1.397,8586.525,0.019,935820.307
42,30,72,Zn,-68145.486,2.142,8691.804,0.03,926842.807
41,31,72,Ga,-68588.256,0.822,8687.088,0.011,926367.474
40,32,72,Ge,-72585.901,0.076,8731.745,0.001,922075.826
39,33,72,As,-68229.798,4.083,8660.378,0.057,926752.294
38,34,72,Se,-67868.18,1.956,8644.489,0.027,927140.507
37,35,72,Br,-59067.321,6.707,8511.389,0.093,936588.619
36,36,72,Kr,-53940.575,8.011,8429.319,0.111,942092.407
45,28,73,Ni,-50108.152,2.423,8457.652,0.033,946206.683
44,29,73,Cu,-58987.437,1.942,8568.569,0.027,936674.378
43,30,73,Zn,-65593.402,1.863,8648.345,0.026,929582.582
42,31,73,Ga,-69699.335,1.677,8693.873,0.023,925174.682
41,32,73,Ge,-71297.523,0.057,8705.049,0.001,923458.956
40,33,73,As,-70952.749,3.853,8689.609,0.053,923829.086
39,34,73,Se,-68227.388,7.424,8641.558,0.102,926754.882
38,35,73,Br,-63647.585,7.266,8568.104,0.1,931671.503
37,36,73,Kr,-56551.75,6.578,8460.184,0.09,939289.195
45,29,74,Cu,-56006.205,6.148,8521.562,0.083,939874.862
44,30,74,Zn,-65756.712,2.515,8642.754,0.034,929407.262
43,31,74,Ga,-68049.617,2.994,8663.167,0.04,926945.727
42,32,74,Ge,-73422.442,0.013,8725.2,0,921177.761
41,33,74,As,-70860.055,1.693,8680.001,0.023,923928.598
40,34,74,Se,-72213.202,0.015,8687.715,0,922475.934
39,35,74,Br,-65288.249,5.836,8583.562,0.079,929910.177
38,36,74,Kr,-62331.834,2.013,8533.038,0.027,933084.02
37,37,74,Rb,-51915.985,3.027,8381.711,0.041,944265.894
46,29,75,Cu,-54471.341,2.33,8495.094,0.031,941522.606
45,30,75,Zn,-62558.908,1.956,8592.497,0.026,932840.246
44,31,75,Ga,-68464.58,2.422,8660.808,0.032,926500.246
43,32,75,Ge,-71856.965,0.052,8695.609,0.001,922858.37
42,33,75,As,-73034.19,0.884,8700.874,0.012,921594.567
41,34,75,Se,-72169.481,0.073,8678.913,0.001,922522.87
40,35,75,Br,-69107.118,4.285,8627.65,0.057,925810.452
39,36,75,Kr,-64323.623,8.104,8553.439,0.108,930945.746
38,37,75,Rb,-57218.694,1.18,8448.275,0.016,938573.201
37,38,75,Sr,-46618.694,220.003,8296.511,2.933,949952.77
47,29,76,Cu,-50975.985,6.707,8443.527,0.088,945275.026
46,30,76,Zn,-62303.016,1.456,8582.273,0.019,933114.957
45,31,76,Ga,-66296.639,1.956,8624.526,0.026,928827.626
44,32,76,Ge,-73212.889,0.018,8705.236,0,921402.726
43,33,76,As,-72291.372,0.886,8682.816,0.012,922392.015
42,34,76,Se,-75251.95,0.016,8711.477,0,919213.704
41,35,76,Br,-70289.069,9.322,8635.882,0.123,924541.576
40,36,76,Kr,-69014.137,4.018,8608.813,0.053,925910.271
39,37,76,Rb,-60479.081,0.938,8486.215,0.012,935073.032
38,38,76,Sr,-54247.638,34.465,8393.929,0.453,941762.761
47,30,77,Zn,-58789.195,1.973,8530.003,0.026,936887.199
46,31,77,Ga,-65992.344,2.422,8613.39,0.031,929154.3
45,32,77,Ge,-71212.862,0.053,8671.028,0.001,923549.843
44,33,77,As,-73916.319,1.716,8695.978,0.022,920647.563
43,34,77,Se,-74599.485,0.063,8694.69,0.001,919914.154
42,35,77,Br,-73234.805,2.811,8666.806,0.037,921379.198
41,36,77,Kr,-70169.442,1.956,8616.836,0.025,924670
40,37,77,Rb,-64830.491,1.304,8537.339,0.017,930401.6
39,38,77,Sr,-57803.436,7.918,8435.918,0.103,937945.455
49,29,78,Cu,-44497.468,503.007,8350.925,6.449,952230
48,30,78,Zn,-57483.234,1.944,8507.379,0.025,938289.206
47,31,78,Ga,-63705.95,1.903,8577.127,0.024,931608.845
46,32,78,Ge,-71862.053,3.536,8671.663,0.045,922852.908
45,33,78,As,-72816.961,9.813,8673.875,0.126,921827.773
44,34,78,Se,-77025.909,0.182,8717.806,0.002,917309.28
43,35,78,Br,-73452.125,3.58,8661.958,0.046,921145.895
42,36,78,Kr,-74179.577,0.705,8661.254,0.009,920364.944
41,37,78,Rb,-66935.418,3.237,8558.35,0.042,928141.868
40,38,78,Sr,-63173.941,7.452,8500.096,0.096,932179.98
49,30,79,Zn,-53432.294,2.225,8450.582,0.028,942638.069
48,31,79,Ga,-62547.678,1.868,8556.063,0.024,932852.301
47,32,79,Ge,-69526.594,37.181,8634.501,0.471,925360.127
46,33,79,As,-73636.069,5.386,8676.616,0.068,920948.423
45,34,79,Se,-75917.425,0.225,8695.591,0.003,918499.287
44,35,79,Br,-76068.055,1.292,8687.595,0.016,918337.579
43,36,79,Kr,-74442.277,3.575,8657.112,0.045,920082.923
42,37,79,Rb,-70802.985,2.142,8601.142,0.027,923989.864
41,38,79,Sr,-65476.889,8.383,8523.82,0.106,929707.664
40,39,79,Y,-58356.889,450.078,8423.79,5.697,937351.299
50,30,80,Zn,-51648.612,2.585,8423.545,0.032,944552.931
49,31,80,Ga,-59223.667,2.891,8508.454,0.036,936420.775
48,32,80,Ge,-69535.305,2.054,8627.57,0.026,925350.775
47,33,80,As,-72214.46,3.334,8651.28,0.042,922474.584
46,34,80,Se,-77759.477,1.247,8710.813,0.016,916521.762
45,35,80,Br,-75889.014,1.285,8677.653,0.016,918529.788
44,36,80,Kr,-77893.313,0.697,8692.928,0.009,916378.084
43,37,80,Rb,-72175.467,1.863,8611.675,0.023,922516.444
42,38,80,Sr,-70311.48,3.464,8578.596,0.043,924517.516
41,39,80,Y,-61146.903,6.257,8454.259,0.078,934356.096
40,40,80,Zr,-55517.043,1490.39,8374.107,18.63,940400
51,30,81,Zn,-46199.663,5.03,8351.925,0.062,950402.619
50,31,81,Ga,-57627.954,3.264,8483.357,0.04,938133.843
49,32,81,Ge,-66291.686,2.055,8580.658,0.025,928832.943
48,33,81,As,-72533.314,2.667,8648.056,0.033,922132.28
47,34,81,Se,-76389.007,1.264,8685.999,0.016,917993.023
46,35,81,Br,-77975.651,1.281,8695.929,0.016,916289.69
45,36,81,Kr,-77694.814,1.352,8682.803,0.017,916591.181
44,37,81,Rb,-75456.663,4.904,8645.513,0.061,918993.936
43,38,81,Sr,-71528.125,3.128,8587.354,0.039,923211.395
42,39,81,Y,-65711.726,5.421,8505.888,0.067,929455.556
41,40,81,Zr,-58396.391,164.669,8405.916,2.033,937308.892
51,31,82,Ga,-52930.718,2.426,8421.049,0.03,943176.533
50,32,82,Ge,-65415.066,2.241,8563.756,0.027,929774.033
49,33,82,As,-70103.089,4.287,8611.386,0.052,924741.233
48,34,82,Se,-77593.919,1.412,8693.197,0.017,916699.497
47,35,82,Br,-77497.277,1.277,8682.477,0.016,916803.246
46,36,82,Kr,-80590.318,0.877,8710.657,0.011,913482.73
45,37,82,Rb,-76187.803,3.009,8647.427,0.037,918209.024
44,38,82,Sr,-76010.046,5.992,8635.718,0.073,918399.855
43,39,82,Y,-68062.962,5.515,8529.262,0.067,926931.401
52,31,83,Ga,-49257.122,2.613,8372.575,0.031,947120.301
51,32,83,Ge,-60976.434,2.427,8504.345,0.029,934539.101
50,33,83,As,-69669.322,2.799,8599.653,0.034,925206.901
49,34,83,Se,-75340.567,3.316,8658.556,0.04,919118.569
48,35,83,Br,-79013.401,3.847,8693.381,0.046,915175.62
47,36,83,Kr,-79990.031,0.3,8695.721,0.004,914127.164
46,37,83,Rb,-79070.629,2.329,8675.218,0.028,915114.183
45,38,83,Sr,-76797.605,6.834,8638.407,0.082,917554.374
44,39,83,Y,-72204.524,18.636,8573.643,0.225,922485.25
43,40,83,Zr,-65910.513,6.444,8488.385,0.078,929242.15
42,41,83,Nb,-58410.513,300.069,8388.598,3.615,937293.731
52,32,84,Ge,-58148.427,3.171,8465.524,0.038,937575.092
51,33,84,As,-65853.559,3.171,8547.938,0.038,929303.292
50,34,84,Se,-75947.721,1.961,8658.793,0.023,918466.763
49,35,84,Br,-77783.084,25.73,8671.329,0.306,916496.419
48,36,84,Kr,-82439.33541,0.00412,8717.446,0,911497.7282
47,37,84,Rb,-79758.96,2.194,8676.224,0.026,914375.229
46,38,84,Sr,-80649.555,1.243,8677.512,0.015,913419.136
45,39,84,Y,-73893.476,4.314,8587.769,0.051,920672.086
44,40,84,Zr,-71420.533,5.516,8549.016,0.066,923326.899
53,32,85,Ge,-53123.419,3.729,8401.768,0.044,942969.66
52,33,85,As,-63189.143,3.078,8510.984,0.036,932163.66
51,34,85,Se,-72413.635,2.613,8610.304,0.031,922260.76
50,35,85,Br,-78575.468,3.078,8673.592,0.036,915645.76
49,36,85,Kr,-81480.33,2,8698.562,0.024,912527.262
48,37,85,Rb,-82167.33008,0.00498,8697.441,0,911789.7379
47,38,85,Sr,-81103.276,2.813,8675.718,0.033,912932.046
46,39,85,Y,-77842.123,18.965,8628.148,0.223,916433.039
45,40,85,Zr,-73174.025,6.445,8564.025,0.076,921444.448
44,41,85,Nb,-66279.675,4.099,8473.711,0.048,928845.837
43,42,85,Mo,-57509.752,15.835,8361.331,0.186,938260.737
53,33,86,As,-58962.142,3.45,8456.721,0.04,936701.533
52,34,86,Se,-70503.166,2.52,8581.822,0.029,924311.733
51,35,86,Br,-75632.251,3.078,8632.365,0.036,918805.433
50,36,86,Kr,-83265.66488,0.00379,8712.029,0,910610.6269
49,37,86,Rb,-82747.01,0.199,8696.901,0.002,911167.425
48,38,86,Sr,-84523.199,1.076,8708.457,0.013,909260.608
47,39,86,Y,-79283.199,14.183,8638.43,0.165,914885.98
46,40,86,Zr,-77968.652,3.568,8614.047,0.041,916297.204
45,41,86,Nb,-69132.879,5.517,8502.209,0.064,925782.798
44,42,86,Mo,-64110.244,3.726,8434.709,0.043,931174.817
54,33,87,As,-55617.906,2.985,8413.851,0.034,940291.718
53,34,87,Se,-66426.124,2.241,8529.091,0.026,928688.618
52,35,87,Br,-73891.676,3.171,8605.91,0.036,920674.018
51,36,87,Kr,-80709.521,0.246,8675.283,0.003,913354.76
50,37,87,Rb,-84597.79,0.006,8710.983,0,909180.531
49,38,87,Sr,-84880.033,1.075,8705.235,0.012,908877.531
48,39,87,Y,-83018.343,1.558,8674.844,0.018,910876.138
47,40,87,Zr,-79346.533,4.194,8623.647,0.048,914817.988
46,41,87,Nb,-73873.299,6.817,8551.743,0.078,920693.747
45,42,87,Mo,-66884.808,2.857,8462.423,0.033,928196.201
44,43,87,Tc,-57690.044,4.192,8347.744,0.048,938067.187
54,34,88,Se,-63884.195,3.357,8495.004,0.038,931417.492
53,35,88,Br,-70715.958,3.171,8563.747,0.036,924083.292
52,36,88,Kr,-79691.285,2.608,8656.849,0.03,914447.881
51,37,88,Rb,-82608.994,0.159,8681.115,0.002,911315.592
50,38,88,Sr,-87921.351,1.085,8732.592,0.012,905612.542
49,39,88,Y,-84298.751,1.851,8682.536,0.021,909501.563
48,40,88,Zr,-83628.329,5.444,8666.027,0.062,910221.29
47,41,88,Nb,-76175.987,56.783,8572.451,0.645,918221.71
46,42,88,Mo,-72686.543,3.819,8523.908,0.043,921967.781
45,43,88,Tc,-61681.314,149.039,8389.958,1.694,933782.381
55,34,89,Se,-58992.39,3.729,8435.279,0.042,936669.06
54,35,89,Br,-68274.262,3.264,8530.779,0.037,926704.56
53,36,89,Kr,-76535.784,2.142,8614.815,0.024,917835.451
52,37,89,Rb,-81712.239,5.462,8664.187,0.061,912278.298
51,38,89,Sr,-86208.75,1.089,8705.919,0.012,907451.095
50,39,89,Y,-87709.151,2.233,8713.987,0.025,905840.348
49,40,89,Zr,-84876.39,3.467,8673.368,0.039,908881.441
48,41,89,Nb,-80625.395,23.634,8616.814,0.266,913445.073
47,42,89,Mo,-75014.934,3.912,8544.984,0.044,919468.151
46,43,89,Tc,-67394.848,3.819,8450.575,0.043,927648.651
56,34,90,Se,-55800.217,329.749,8395.766,3.664,940096
55,35,90,Br,-64000.297,3.357,8478.186,0.037,931292.85
54,36,90,Kr,-74959.25,1.863,8591.259,0.021,919527.931
53,37,90,Rb,-79364.73,6.515,8631.516,0.072,914798.453
52,38,90,Sr,-85948.917,2.617,8695.981,0.029,907730.037
51,39,90,Y,-86494.86,2.233,8693.354,0.025,907143.942
50,40,90,Zr,-88773.558,1.849,8709.98,0.021,904697.659
49,41,90,Nb,-82662.222,3.551,8633.384,0.039,911258.449
48,42,90,Mo,-80172.886,3.531,8597.032,0.039,913930.861
47,43,90,Tc,-70724.686,1.025,8483.359,0.011,924073.921
46,44,90,Ru,-64883.792,3.73,8409.768,0.041,930344.38
56,35,91,Br,-61107.293,3.544,8441.923,0.039,934398.619
55,36,91,Kr,-70973.964,2.236,8541.751,0.025,923806.311
54,37,91,Rb,-77745.126,7.807,8607.562,0.086,916537.169
53,38,91,Sr,-83652.406,5.651,8663.88,0.062,910195.442
52,39,91,Y,-86351.877,2.572,8684.947,0.028,907297.442
51,40,91,Zr,-87896.158,1.83,8693.32,0.02,905639.587
50,41,91,Nb,-86638.575,3.428,8670.904,0.038,906989.658
49,42,91,Mo,-82208.712,6.244,8613.627,0.069,911745.312
48,43,91,Tc,-75986.253,2.367,8536.651,0.026,918425.397
47,44,91,Ru,-68239.518,2.223,8442.925,0.024,926741.859
57,35,92,Br,-56232.805,6.709,8384.911,0.073,939631.597
56,36,92,Kr,-68769.319,2.701,8512.674,0.029,926173.094
55,37,92,Rb,-74772.524,6.128,8569.423,0.067,919728.389
54,38,92,Sr,-82867.392,3.424,8648.907,0.037,911038.19
53,39,92,Y,-84817.054,9.206,8661.595,0.1,908945.142
52,40,92,Zr,-88459.63,1.828,8692.684,0.02,905034.675
51,41,92,Nb,-86453.745,2.394,8662.377,0.026,907188.081
50,42,92,Mo,-86807.827,0.781,8657.722,0.008,906807.959
49,43,92,Tc,-78925.692,3.102,8563.543,0.034,915269.779
48,44,92,Ru,-74301.201,2.718,8504.773,0.03,920234.375
47,45,92,Rh,-62999.087,4.378,8373.42,0.048,932367.694
58,35,93,Br,-52970.338,449.912,8346.459,4.838,943134
57,36,93,Kr,-64135.994,2.515,8458.108,0.027,931147.174
56,37,93,Rb,-72619.953,7.831,8540.921,0.084,922039.269
55,38,93,Sr,-80085.915,7.557,8612.788,0.081,914024.228
54,39,93,Y,-84227.656,10.574,8648.91,0.114,909577.886
53,40,93,Zr,-87122.683,1.819,8671.627,0.02,906469.947
52,41,93,Nb,-87212.984,1.824,8664.186,0.02,906373.004
51,42,93,Mo,-86806.32,0.785,8651.401,0.008,906809.577
50,43,93,Tc,-83605.357,1.269,8608.569,0.014,910245.952
49,44,93,Ru,-77216.712,2.065,8531.462,0.022,917104.444
48,45,93,Rh,-69011.8,2.629,8434.825,0.028,925912.781
58,36,94,Kr,-61347.771,12.109,8424.331,0.129,934140.454
57,37,94,Rb,-68562.789,2.029,8492.764,0.022,926394.814
56,38,94,Sr,-78845.748,1.663,8593.834,0.018,915355.602
55,39,94,Y,-82352.842,6.463,8622.821,0.069,911590.582
54,40,94,Zr,-87270.901,1.881,8666.818,0.02,906310.828
53,41,94,Nb,-86369.207,1.824,8648.902,0.019,907278.836
52,42,94,Mo,-88412.843,0.447,8662.32,0.005,905084.903
51,43,94,Tc,-84157.095,4.093,8608.723,0.044,909653.637
50,44,94,Ru,-82583.591,3.143,8583.661,0.033,911342.863
49,45,94,Rh,-72907.613,3.379,8472.402,0.036,921730.453
48,46,94,Pd,-66101.047,4.308,8391.669,0.046,929037.603
59,36,95,Kr,-56158.912,18.63,8365.995,0.196,939710.924
58,37,95,Rb,-65893.881,20.21,8460.234,0.213,929260.004
57,38,95,Sr,-75122.251,5.89,8549.139,0.062,919352.941
56,39,95,Y,-81211.319,6.89,8604.999,0.073,912816.058
55,40,95,Zr,-85661.557,1.808,8643.609,0.019,908038.53
54,41,95,Nb,-86785.057,0.66,8647.2,0.007,906832.404
53,42,95,Mo,-87710.624,0.441,8648.707,0.005,905838.766
52,43,95,Tc,-86020.106,5.097,8622.677,0.054,907653.612
51,44,95,Ru,-83456.497,9.511,8587.457,0.1,910405.759
50,45,95,Rh,-78340.606,3.886,8525.37,0.041,915897.895
49,46,95,Pd,-69964.665,3.061,8428.967,0.032,924889.838
60,36,96,Kr,-53079.678,20.493,8330.85,0.213,943016.618
59,37,96,Rb,-61354.361,3.353,8408.896,0.035,934133.38
58,38,96,Sr,-72929.855,8.69,8521.324,0.091,921706.575
57,39,96,Y,-78341.593,6.383,8569.547,0.066,915896.835
56,40,96,Zr,-85444.61,1.995,8635.387,0.021,908271.433
55,41,96,Nb,-85606.827,3.23,8628.928,0.034,908097.286
54,42,96,Mo,-88793.627,0.441,8653.974,0.005,904676.115
53,43,96,Tc,-85820.385,5.164,8614.853,0.054,907868.022
52,44,96,Ru,-86079.123,0.457,8609.399,0.005,907590.255
51,45,96,Rh,-79686.469,10.01,8534.66,0.104,914453.051
50,46,96,Pd,-76182.159,4.216,8490.007,0.044,918215.084
49,47,96,Ag,-64511.635,90.084,8360.29,0.938,930743.906
61,36,97,Kr,-47423.491,130.409,8269.864,1.344,949088.785
60,37,97,Rb,-58519.121,1.912,8376.186,0.02,937177.136
59,38,97,Sr,-68582.214,3.395,8471.864,0.035,926373.96
58,39,97,Y,-76127.179,6.993,8541.582,0.072,918274.106
57,40,97,Zr,-82948.417,1.981,8603.838,0.02,910951.206
56,41,97,Nb,-85608.088,1.762,8623.192,0.018,908095.932
55,42,97,Mo,-87543.559,0.457,8635.08,0.005,906018.118
54,43,97,Tc,-87218.851,3.769,8623.667,0.039,906366.706
53,44,97,Ru,-86119.303,2.795,8604.266,0.029,907547.12
52,45,97,Rh,-82596.303,35.466,8559.881,0.366,911329.216
51,46,97,Pd,-77805.842,4.844,8502.43,0.05,916471.988
50,47,97,Ag,-70825.842,110.107,8422.405,1.135,923965.326
61,37,98,Rb,-54318.333,3.447,8330.21,0.035,941686.868
60,38,98,Sr,-66425.976,3.693,8445.774,0.038,928688.778
59,39,98,Y,-72300.59,8.167,8497.736,0.083,922382.119
58,40,98,Zr,-81292.514,8.676,8581.507,0.089,912728.892
57,41,98,Nb,-83530.365,5.383,8596.36,0.055,910326.459
56,42,98,Mo,-88114.842,0.46,8635.157,0.005,905404.82
55,43,98,Tc,-86431.125,3.399,8609.993,0.035,907212.365
54,44,98,Ru,-88224.765,6.463,8620.312,0.066,905286.813
53,45,98,Rh,-83175.112,11.907,8560.802,0.121,910707.839
52,46,98,Pd,-81320.975,4.742,8533.899,0.048,912698.337
51,47,98,Ag,-73066.415,32.907,8441.686,0.336,921559.973
50,48,98,Cd,-67636.415,51.797,8378.294,0.529,927389.318
62,37,99,Rb,-51205.403,111.802,8296.151,1.129,945028.735
61,38,99,Sr,-62511.942,3.562,8402.456,0.036,932890.666
60,39,99,Y,-70655.702,6.916,8476.814,0.07,924147.979
59,40,99,Zr,-77624.426,10.58,8539.303,0.107,916666.746
58,41,99,Nb,-82331.795,12.046,8578.949,0.122,911613.177
57,42,99,Mo,-85968.97,0.482,8607.786,0.005,907708.509
56,43,99,Tc,-87326.776,0.966,8613.599,0.01,906250.844
55,44,99,Ru,-87621.838,1.052,8608.677,0.011,905934.082
54,45,99,Rh,-85577.994,6.757,8580.129,0.068,908128.239
53,46,99,Pd,-82181.239,5,8537.916,0.051,911774.806
52,47,99,Ag,-76712.473,6.265,8474.774,0.063,917645.768
51,48,99,Cd,-69931.122,1.584,8398.373,0.016,924925.848
62,38,100,Sr,-59830.146,9.536,8372.327,0.095,935769.692
61,39,100,Y,-67333.33,11.363,8439.535,0.114,927714.692
60,40,100,Zr,-76381.971,8.291,8522.198,0.083,918000.576
59,41,100,Nb,-79803.334,8.232,8548.588,0.082,914327.592
58,42,100,Mo,-86189.48,1.048,8604.626,0.01,907471.782
57,43,100,Tc,-86019.859,1.391,8595.107,0.014,907653.877
56,44,100,Ru,-89223.846,1.052,8619.323,0.011,904214.256
55,45,100,Rh,-85588.217,18.144,8575.143,0.181,908117.264
54,46,100,Pd,-85227.225,17.695,8563.71,0.177,908504.805
53,47,100,Ag,-78137.959,5,8484.994,0.05,916115.445
52,48,100,Cd,-74194.596,1.677,8437.737,0.017,920348.82
51,49,100,In,-64312.972,182.519,8331.097,1.825,930957.18
50,50,100,Sn,-57282.972,301.518,8252.974,3.015,938504.196
63,38,101,Sr,-55561.993,80.339,8327.088,0.795,940351.743
62,39,101,Y,-65066.993,7.374,8413.451,0.073,930147.705
61,40,101,Zr,-73170.75,8.493,8485.94,0.084,921447.964
60,41,101,Nb,-78887.99,3.875,8534.8,0.038,915310.254
59,42,101,Mo,-83516.403,1.05,8572.88,0.01,910341.447
58,43,101,Tc,-86341.057,24.024,8593.101,0.238,907309.057
57,44,101,Ru,-87954.577,1.075,8601.33,0.011,905576.872
56,45,101,Rh,-87410.826,5.856,8588.201,0.058,906160.613
55,46,101,Pd,-85430.657,4.608,8560.849,0.046,908286.412
54,47,101,Ag,-81334.373,4.838,8512.546,0.048,912683.953
53,48,101,Cd,-75836.455,1.49,8450.365,0.015,918586.211
51,50,101,Sn,-60305.625,300.005,8281.102,2.97,935259.244
64,38,102,Sr,-52358.366,70.119,8293.172,0.687,943790.979
63,39,102,Y,-61173.366,4.079,8371.924,0.04,934327.687
62,40,102,Zr,-71593.762,9.001,8466.414,0.088,923140.93
61,41,102,Nb,-76310.599,3.26,8504.988,0.032,918077.197
60,42,102,Mo,-83570.462,8.485,8568.493,0.083,910283.414
59,43,102,Tc,-84570.589,9.191,8570.628,0.09,909209.733
58,44,102,Ru,-89102.9,1.076,8607.392,0.011,904344.096
57,45,102,Rh,-86780.428,4.684,8576.953,0.046,906837.373
56,46,102,Pd,-87930.996,2.639,8580.563,0.026,905602.187
55,47,102,Ag,-82246.534,8.171,8517.163,0.08,911704.708
54,48,102,Cd,-79659.534,1.663,8484.13,0.016,914481.967
53,49,102,In,-70693.745,4.589,8388.56,0.045,924107.138
52,50,102,Sn,-64933.745,100.105,8324.419,0.981,930290.753
64,39,103,Y,-58457.765,11.205,8342.64,0.109,937243.004
63,40,103,Zr,-67821.446,9.459,8425.954,0.092,927190.678
62,41,103,Nb,-75025.099,4.061,8488.297,0.039,919457.238
61,42,103,Mo,-80966.783,9.459,8538.387,0.092,913078.578
60,43,103,Tc,-84601.889,9.828,8566.084,0.095,909176.131
59,44,103,Ru,-87263.637,1.086,8584.331,0.011,906318.627
58,45,103,Rh,-88028.052,2.431,8584.157,0.024,905497.993
57,46,103,Pd,-87485.032,2.542,8571.289,0.025,906080.949
56,47,103,Ag,-84800.29,3.847,8537.628,0.037,908963.138
55,48,103,Cd,-80651.995,1.788,8489.758,0.017,913416.517
54,49,103,In,-74629.515,9.127,8423.691,0.089,919881.915
53,50,103,Sn,-66969.515,70.592,8341.727,0.685,928105.264
