4128, 2, 0.0221454, 0.000843426, 0.00141072, 0.000613236, -0.050129, 0.000142597, -0.00235089, 0.00100043, 0.00220791, 0.000146288
4128, 3, 0.0221053, 0.000764119, -0.000349844, 0.000576727, -0.0501791, 0.000129251, 0.000557313, 0.000941839, 0.00216981, 0.000145436
4128, 4, 0.0248192, 0.000835369, -0.000616269, 0.000598451, -0.050277, 0.000141536, 0.000887533, 0.000975357, 0.00227168, 0.000143752
4128, 5, 0.0226701, 0.000712828, -0.000265882, 0.000544982, -0.0501219, 0.000120012, 0.000414402, 0.00089654, 0.00253161, 0.000136393
4129, 0, 0.0232361, 0.000798674, -0.00240588, 0.000586458, -0.0496155, 0.000133592, 0.00420379, 0.000957065, 0.00259938, 0.00014621
4129, 1, 0.0238302, 0.000635121, -0.000883124, 0.000486977, -0.049938, 0.000107336, 0.00140295, 0.000797212, 0.00227549, 0.000118212
4130, 0, 0.0210172, 0.000819202, -0.00192363, 0.000611494, -0.0490208, 0.000135515, 0.00322294, 0.0010019, 0.00280026, 0.000146198
4130, 1, 0.02573, 0.000808839, -0.00248709, 0.000607587, -0.0494249, 0.000135219, 0.004098, 0.000996061, 0.00266662, 0.000145734
4130, 2, 0.0221401, 0.000625421, -0.000954221, 0.000493745, -0.0494588, 0.000103894, 0.00182458, 0.000812491, 0.00245661, 0.000122208
4123, 0, 0.0171063, 0.00129369, -0.00501382, 0.000740576, -0.0372976, 0.000207244, 0.00990102, 0.00122896, -0.00282955, 0.000246892
4124, 0, 0.0178601, 0.00122351, -0.000449095, 0.000916753, -0.0373641, 0.000198201, 0.00176513, 0.00154107, -0.00289774, 0.00023587
4125, 0, 0.016421, 0.000879205, 0.00177077, 0.000601958, -0.037568, 0.000142745, -0.00126151, 0.00100752, -0.00293645, 0.000153361
4125, 1, 0.0173961, 0.000787901, 0.00273417, 0.00056773, -0.0376408, 0.000126682, -0.00317436, 0.000952444, -0.00301494, 0.000150523
4125, 2, 0.0159434, 0.00083363, -0.000835408, 0.000591473, -0.0372887, 0.000135417, 0.00320716, 0.000986242, -0.00295808, 0.000142749
4125, 3, 0.0173404, 0.000661108, 0.000610306, 0.000470863, -0.037536, 0.000107396, 0.000560303, 0.000789914, -0.00303843, 0.00012605
4126, 0, 0.0155408, 0.00152848, 0.000940753, 0.000971117, -0.0378228, 0.000250106, 0.00134905, 0.00159355, -0.00254474, 0.000230829
4127, 0, 0.0180291, 0.000767489, -0.000626649, 0.000544333, -0.0383322, 0.000125043, 0.00322323, 0.000919226, -0.00285651, 0.00014766
4127, 1, 0.0180985, 0.000854647, 0.000451138, 0.000613119, -0.0384341, 0.000141188, 0.0016265, 0.00103078, -0.00281561, 0.000150258
4127, 2, 0.0174793, 0.000776184, 0.000221404, 0.000572853, -0.0382946, 0.000127673, 0.00213378, 0.000965802, -0.00289094, 0.000146603
4127, 3, 0.016675, 0.000849286, 0.00237198, 0.000587449, -0.0383272, 0.000139567, -0.00163319, 0.000991195, -0.00283058, 0.000144056
4127, 4, 0.0169032, 0.000639908, 7.93681e-06, 0.000481254, -0.0382082, 0.000107098, 0.00218181, 0.000814513, -0.00268427, 0.000118907
4106, 0, 0.0136304, 0.00130853, -0.000997254, 0.00104309, -0.0294467, 0.000252768, 0.000810465, 0.00171007, 0.00359433, 0.000292907
4107, 0, 0.0171499, 0.00148351, -0.000563835, 0.00117919, -0.0302693, 0.00025321, -0.000135384, 0.00194058, 0.00341632, 0.000297587
4107, 1, 0.0158308, 0.00136356, -0.000947946, 0.00113009, -0.0297508, 0.000227141, -9.87548e-07, 0.00185902, 0.00352915, 0.000286272
4107, 2, 0.0125237, 0.00144933, -0.0012155, 0.00114772, -0.0293885, 0.000248974, 0.0012869, 0.00188044, 0.00347764, 0.000298391
4107, 3, 0.0123502, 0.00138233, -0.00023782, 0.00110255, -0.0295228, 0.000225419, 8.63219e-05, 0.00182904, 0.00340719, 0.000285823
4107, 4, 0.0147834, 0.00108144, -0.000809723, 0.000876175, -0.0296824, 0.000183861, 0.000204027, 0.00144539, 0.00348207, 0.000219352
4108, 0, 0.0169939, 0.00147826, 0.000287425, 0.00112183, -0.029884, 0.000246154, -0.000690265, 0.00183681, 0.00411575, 0.000286179
4108, 1, 0.0141744, 0.00138591, -0.000906336, 0.001114, -0.0294472, 0.000224733, 0.00123576, 0.00183994, 0.00363475, 0.00028383
4108, 2, 0.0180649, 0.00146537, -0.00297618, 0.00114853, -0.0297533, 0.000244487, 0.00432214, 0.00187161, 0.00334729, 0.000284462
4108, 3, 0.0133652, 0.00136828, 0.00126034, 0.0011064, -0.0296848, 0.000221608, -0.0028258, 0.0018299, 0.00372685, 0.000278373
4108, 4, 0.0160767, 0.00116371, -0.000514771, 0.000910169, -0.0300257, 0.000191222, -0.000128131, 0.00149273, 0.003274, 0.000230599
4109, 0, 0.0144492, 0.00144127, -0.000847393, 0.00121043, -0.0297144, 0.000242417, 0.00113491, 0.00200393, 0.00385952, 0.000299455
4131, 0, 0.0133152, 0.00132433, 0.000513772, 0.000916897, -0.029273, 0.000218165, -0.00140682, 0.0015066, 0.00391867, 0.000257583
4131, 1, 0.0149122, 0.00115197, -0.00136645, 0.000789497, -0.0296392, 0.000190871, 0.00132985, 0.00129792, 0.00359947, 0.000231289
4131, 2, 0.0121551, 0.00122473, -0.00076543, 0.000820563, -0.0292403, 0.000196798, 0.000665399, 0.00135019, 0.00353267, 0.000228009
4131, 3, 0.0139678, 0.000947379, -0.000273647, 0.000636976, -0.0297533, 0.000159027, -0.000147238, 0.00105042, 0.00318659, 0.000176504
4132, 0, 0.012542, 0.00115128, 0.000146993, 0.000832769, -0.0296378, 0.000190428, -0.000649658, 0.00137081, 0.00350333, 0.000235016
4132, 1, 0.0132526, 0.00110308, -0.000247951, 0.000758502, -0.0296587, 0.000185159, -0.000105677, 0.00124839, 0.00357674, 0.000225555
4133, 0, 0.0153927, 0.00126644, -0.000968293, 0.000863347, -0.0299756, 0.000211627, 0.000810398, 0.00141302, 0.00327667, 0.000240621
4133, 1, 0.0154349, 0.00116902, -0.00352021, 0.000846008, -0.0295983, 0.000193722, 0.00509128, 0.00139869, 0.00332009, 0.000241534
4133, 2, 0.0149216, 0.00101462, -0.000778328, 0.000713356, -0.0296978, 0.000169438, 0.00054006, 0.00117282, 0.00332784, 0.000203764
