5408, 0, 100, 9000, 3389.71, 9132.99, 2.42562e+08, 788109, 1.21022e+09, 215878, -1.02347e+08, 761330, 286.037, 1743.88
5408, 1, 100, 9000, 4996.03, 9195.88, 2.42562e+08, 788109, 1.21022e+09, 215878, -1.02347e+08, 761330, 286.037, 1743.88
5408, 2, 100, 9000, -9627.53, 9445.84, 2.42562e+08, 788109, 1.21022e+09, 215878, -1.02347e+08, 761330, 286.037, 1743.88
5408, 3, 100, 9000, 20252.4, 9224, 2.42562e+08, 788109, 1.21022e+09, 215878, -1.02347e+08, 761330, 286.037, 1743.88
5408, 4, 100, 11611, 807.292, 8181.87, 2.52054e+08, 709535, 1.2072e+09, 193850, -9.86635e+07, 669442, 35.7507, 1543.79
5409, 0, 100, 9000, -4617.9, 9224.61, 2.34908e+08, 750676, 1.23188e+09, 164336, -1.05853e+08, 740130, 209.389, 9269.38
5409, 1, 100, 16343, 11305.2, 6880.19, 2.31348e+08, 555944, 1.22753e+09, 129436, -1.09466e+08, 549147, -308.776, 6492.36
5439, 0, 101, 9000, 10399.3, 7703.52, 1.85291e+08, 612101, 1.24682e+09, 165876, -1.38483e+08, 1.04978e+06, 2489.35, 3327.31
5439, 1, 101, 9000, 5040.98, 7587.45, 1.85291e+08, 612101, 1.24682e+09, 165876, -1.38483e+08, 1.04978e+06, 2489.35, 3327.31
5439, 2, 101, 16838, -9475.92, 5625.72, 2.10977e+08, 377748, 1.242e+09, 101034, -1.23748e+08, 491432, 154.7, 2037.37
5440, 0, 101, 9000, 1404.13, 7625.01, 2.70294e+08, 682936, 1.22335e+09, 345830, -7.253e+07, 656264, 826.715, 2669.86
5440, 1, 101, 9000, -152.535, 7690.15, 2.70294e+08, 682936, 1.22335e+09, 345830, -7.253e+07, 656264, 826.715, 2669.86
5440, 2, 101, 9000, 4139.86, 7675.34, 2.70294e+08, 682936, 1.22335e+09, 345830, -7.253e+07, 656264, 826.715, 2669.86
5440, 3, 101, 9000, 4937.96, 7654.96, 2.70294e+08, 682936, 1.22335e+09, 345830, -7.253e+07, 656264, 826.715, 2669.86
5440, 4, 101, 9000, -205.854, 7601.97, 2.70294e+08, 682936, 1.22335e+09, 345830, -7.253e+07, 656264, 826.715, 2669.86
5440, 5, 101, 9000, -8461.98, 7613.35, 2.70294e+08, 682936, 1.22335e+09, 345830, -7.253e+07, 656264, 826.715, 2669.86
5440, 6, 101, 14840, 2133.49, 6020.28, 2.76302e+08, 571886, 1.23255e+09, 250173, -6.7621e+07, 547116, 82.1526, 2069.59
5441, 0, 101, 9000, 2583.96, 7657.15, 0, 0, 0, 0, 0, 0, 0, 0
5441, 1, 101, 9000, -7573.23, 7727.03, 0, 0, 0, 0, 0, 0, 0, 0
5441, 2, 101, 9000, 595.59, 7639.77, 0, 0, 0, 0, 0, 0, 0, 0
5441, 3, 101, 9000, -501.713, 7801.89, 0, 0, 0, 0, 0, 0, 0, 0
5441, 4, 101, 9000, 6100.07, 7682.67, 0, 0, 0, 0, 0, 0, 0, 0
5441, 5, 101, 9000, 7493.85, 7688.15, 0, 0, 0, 0, 0, 0, 0, 0
5441, 6, 101, 13998, -1418.12, 6196.08, 1.67152e+08, 859537, 1.23188e+09, 243976, -1.87256e+08, 890012, -2754.47, 5811.83
5442, 0, 101, 9000, -1285.8, 7673.81, 2.23985e+08, 462831, 1.24147e+09, 107576, -1.19028e+08, 446779, 378.63, 2504.1
5442, 1, 101, 9000, 224.903, 7598.99, 2.23985e+08, 462831, 1.24147e+09, 107576, -1.19028e+08, 446779, 378.63, 2504.1
5442, 2, 101, 9000, -3614.42, 7737.94, 2.23985e+08, 462831, 1.24147e+09, 107576, -1.19028e+08, 446779, 378.63, 2504.1
5442, 3, 101, 9000, -19659.9, 7709.23, 2.23985e+08, 462831, 1.24147e+09, 107576, -1.19028e+08, 446779, 378.63, 2504.1
5442, 4, 101, 9000, 3592.49, 7685.4, 2.23985e+08, 462831, 1.24147e+09, 107576, -1.19028e+08, 446779, 378.63, 2504.1
5442, 5, 101, 9000, -12533.6, 7669.87, 2.23985e+08, 462831, 1.24147e+09, 107576, -1.19028e+08, 446779, 378.63, 2504.1
5442, 6, 101, 10203, 394.643, 7207.5, 2.23985e+08, 462831, 1.24147e+09, 107576, -1.19028e+08, 446779, 378.63, 2504.1
5443, 0, 101, 9000, -3821.43, 7686.93, 2.66677e+08, 956108, 1.24276e+09, 129978, -7.86012e+07, 924618, 2236.73, 2537.19
5443, 1, 101, 9000, 8677.16, 7704.03, 2.66677e+08, 956108, 1.24276e+09, 129978, -7.86012e+07, 924618, 2236.73, 2537.19
5443, 2, 101, 9000, -8820.01, 7702.75, 2.66677e+08, 956108, 1.24276e+09, 129978, -7.86012e+07, 924618, 2236.73, 2537.19
5443, 3, 101, 9000, 874.755, 7655.1, 2.66677e+08, 956108, 1.24276e+09, 129978, -7.86012e+07, 924618, 2236.73, 2537.19
5443, 4, 101, 9000, 9140.9, 7739.82, 2.66677e+08, 956108, 1.24276e+09, 129978, -7.86012e+07, 924618, 2236.73, 2537.19
5443, 5, 101, 9000, 15558.7, 7601.77, 2.66677e+08, 956108, 1.24276e+09, 129978, -7.86012e+07, 924618, 2236.73, 2537.19
5443, 6, 101, 9000, 5683.09, 7761.77, 2.66677e+08, 956108, 1.24276e+09, 129978, -7.86012e+07, 924618, 2236.73, 2537.19
5443, 7, 101, 11424, 2121.46, 6820.58, 2.56467e+08, 740667, 1.24187e+09, 106265, -8.81405e+07, 714969, -275.746, 2205.19
5444, 0, 101, 9000, 168.495, 7772.81, 0, 0, 0, 0, 0, 0, 0, 0
5444, 1, 101, 9000, 10778.9, 7777.15, 0, 0, 0, 0, 0, 0, 0, 0
