6344, 0, 4000, 9000, 1625.59, 8154.92, 0, 0, 0, 0, 0, 0, 0, 0
6344, 1, 4000, 9000, 2632.3, 8131.71, 0, 0, 0, 0, 0, 0, 0, 0
6344, 2, 4000, 9000, 13132.8, 8236.88, 0, 0, 0, 0, 0, 0, 0, 0
6344, 3, 4000, 9000, 17059, 8193.08, 0, 0, 0, 0, 0, 0, 0, 0
6344, 4, 4000, 10077, 8340.8, 7792.61, 0, 0, 0, 0, 0, 0, 0, 0
6345, 0, 4000, 9000, 12364.5, 8186.41, -3.85316e+07, 123776, 3.34045e+08, 97295.6, -4.22027e+08, 137776, 6.20117e+08, 112594
6345, 1, 4000, 9000, 11479.9, 8021.97, -3.85316e+07, 123776, 3.34045e+08, 97295.6, -4.22027e+08, 137776, 6.20117e+08, 112594
6345, 2, 4000, 9000, 11884.4, 8254.25, -3.85316e+07, 123776, 3.34045e+08, 97295.6, -4.22027e+08, 137776, 6.20117e+08, 112594
6345, 3, 4000, 13393, 13788.6, 6692.16, -3.87223e+07, 124379, 3.33784e+08, 99907.7, -4.22301e+08, 139482, 6.20015e+08, 112160
6346, 0, 4001, 9000, 10458.5, 8243.17, 3.55954e+06, 3.04785e+06, 3.4874e+08, 182416, -3.76778e+08, 3.19827e+06, 6.38786e+08, 176901
6346, 1, 4001, 9000, 2929.79, 8242.59, 3.55954e+06, 3.04785e+06, 3.4874e+08, 182416, -3.76778e+08, 3.19827e+06, 6.38786e+08, 176901
6346, 2, 4001, 9000, -2435.68, 8204.3, 3.55954e+06, 3.04785e+06, 3.4874e+08, 182416, -3.76778e+08, 3.19827e+06, 6.38786e+08, 176901
6346, 3, 4001, 9000, -804.95, 8226.53, 3.55954e+06, 3.04785e+06, 3.4874e+08, 182416, -3.76778e+08, 3.19827e+06, 6.38786e+08, 176901
6346, 4, 4001, 12479, 7014.1, 6990.17, 1.95641e+07, 1.81929e+06, 3.5473e+08, 148813, -3.58016e+08, 1.90705e+06, 6.43418e+08, 143910
6347, 0, 4001, 9000, 12268.7, 8310.95, -6.51001e+07, 832914, 3.26002e+08, 139734, -4.53344e+08, 834434, 6.15313e+08, 133431
6347, 1, 4001, 9000, 12451.5, 8182.64, -6.51001e+07, 832914, 3.26002e+08, 139734, -4.53344e+08, 834434, 6.15313e+08, 133431
6347, 2, 4001, 9000, 9940.39, 8305.88, -6.51001e+07, 832914, 3.26002e+08, 139734, -4.53344e+08, 834434, 6.15313e+08, 133431
6347, 3, 4001, 9000, 8872.64, 8198.53, -6.51001e+07, 832914, 3.26002e+08, 139734, -4.53344e+08, 834434, 6.15313e+08, 133431
6347, 4, 4001, 9000, -4197.16, 8247.13, -6.51001e+07, 832914, 3.26002e+08, 139734, -4.53344e+08, 834434, 6.15313e+08, 133431
6347, 5, 4001, 15433, 11356.5, 6326.32, -6.51001e+07, 832914, 3.26002e+08, 139734, -4.53344e+08, 834434, 6.15313e+08, 133431
6348, 0, 4001, 15184, 2346.63, 6254.93, -3.96263e+07, 152809, 3.34786e+08, 57874.1, -4.22653e+08, 156963, 6.20167e+08, 70828.6
6354, 0, 4004, 9000, -4577.83, 8247.36, 1.82474e+06, 207606, 2.63847e+08, 116420, -3.70749e+08, 232457, 5.40577e+08, 146880
6354, 1, 4004, 9000, 2157.3, 8166.26, 1.82474e+06, 207606, 2.63847e+08, 116420, -3.70749e+08, 232457, 5.40577e+08, 146880
6354, 2, 4004, 9000, 20481, 8224.26, 1.82474e+06, 207606, 2.63847e+08, 116420, -3.70749e+08, 232457, 5.40577e+08, 146880
6354, 3, 4004, 16932, 22590.1, 5966.86, -4.85879e+06, 121718, 2.60405e+08, 75140.2, -3.73732e+08, 122795, 5.34414e+08, 99804.9
6355, 0, 4004, 9000, 7036.77, 8078.37, -347358, 364306, 3.35008e+08, 99351, -3.79351e+08, 409096, 6.21774e+08, 98817.8
6355, 1, 4004, 9000, 6055.36, 8195.85, -347358, 364306, 3.35008e+08, 99351, -3.79351e+08, 409096, 6.21774e+08, 98817.8
6355, 2, 4004, 9000, 11771.1, 8116.06, -347358, 364306, 3.35008e+08, 99351, -3.79351e+08, 409096, 6.21774e+08, 98817.8
6355, 3, 4004, 13840, 11804.1, 6645.74, -1.48416e+07, 279690, 3.34812e+08, 71285.4, -3.95106e+08, 310392, 6.21153e+08, 76510.1
6356, 0, 4005, 9000, 19925.6, 8241.26, 354220, 332815, 3.30477e+08, 106786, -3.81674e+08, 366556, 6.19594e+08, 112441
6356, 1, 4005, 9000, -2764.66, 8295.05, 354220, 332815, 3.30477e+08, 106786, -3.81674e+08, 366556, 6.19594e+08, 112441
6356, 2, 4005, 9000, 3427.8, 8105.97, 354220, 332815, 3.30477e+08, 106786, -3.81674e+08, 366556, 6.19594e+08, 112441
6356, 3, 4005, 14140, 18990.1, 6570.54, -1.78388e+07, 334469, 3.30538e+08, 80120.3, -4.02064e+08, 373666, 6.20858e+08, 89551.9
6357, 0, 4005, 9000, 11878.3, 8122.98, -1.85017e+07, 362079, 3.3464e+08, 96027.3, -3.99466e+08, 418554, 6.21402e+08, 97069.1
6357, 1, 4005, 9000, 5628, 8137.66, -1.85017e+07, 362079, 3.3464e+08, 96027.3, -3.99466e+08, 418554, 6.21402e+08, 97069.1
6357, 2, 4005, 9000, 7802.25, 8228.74, -1.85017e+07, 362079, 3.3464e+08, 96027.3, -3.99466e+08, 418554, 6.21402e+08, 97069.1
6357, 3, 4005, 15909, 6335.91, 6150.39, -2.18427e+07, 271346, 3.35062e+08, 73909.5, -4.04461e+08, 317231, 6.2248e+08, 77441
6380, 0, 4010, 9000, 19670.6, 8228.12, -8.39641e+06, 437385, 3.19378e+08, 368506, -3.88372e+08, 502897, 6.01613e+08, 566782
6380, 1, 4010, 9000, 8154.24, 8223.58, -8.39641e+06, 437385, 3.19378e+08, 368506, -3.88372e+08, 502897, 6.01613e+08, 566782
6380, 2, 4010, 9000, 2715.99, 8108.23, -8.39641e+06, 437385, 3.19378e+08, 368506, -3.88372e+08, 502897, 6.01613e+08, 566782
6380, 3, 4010, 9000, -1000.88, 8161.32, -8.39641e+06, 437385, 3.19378e+08, 368506, -3.88372e+08, 502897, 6.01613e+08, 566782
6380, 4, 4010, 9000, 3043.53, 8246.42, -8.39641e+06, 437385, 3.19378e+08, 368506, -3.88372e+08, 502897, 6.01613e+08, 566782
6380, 5, 4010, 9000, -3034.95, 8185.55, -8.39641e+06, 437385, 3.19378e+08, 368506, -3.88372e+08, 502897, 6.01613e+08, 566782
6380, 6, 4010, 14710, 9322.55, 6469.68, -1.39901e+07, 159212, 3.46812e+08, 246551, -3.97311e+08, 175898, 6.41056e+08, 368104
6381, 0, 4010, 9000, 958.748, 8124.85, -9.34485e+06, 338537, 3.39329e+08, 116501, -3.8726e+08, 381689, 6.27635e+08, 119241
6381, 1, 4010, 9000, -2573.2, 8216.67, -9.34485e+06, 338537, 3.39329e+08, 116501, -3.8726e+08, 381689, 6.27635e+08, 119241
6381, 2, 4010, 9000, 6317.81, 8137.82, -9.34485e+06, 338537, 3.39329e+08, 116501, -3.8726e+08, 381689, 6.27635e+08, 119241
6381, 3, 4010, 9000, -4094.58, 8156.58, -9.34485e+06, 338537, 3.39329e+08, 116501, -3.8726e+08, 381689, 6.27635e+08, 119241
6381, 4, 4010, 16642, 2288.83, 6060.42, -1.83261e+07, 208308, 3.37865e+08, 76765.1, -3.97178e+08, 233476, 6.25768e+08, 83718.4
6382, 0, 4010, 9000, 13646.9, 8191.51, -2.38012e+07, 145237, 3.36156e+08, 126320, -3.99892e+08, 123051, 6.2078e+08, 109453
6382, 1, 4010, 9000, 547.098, 8135.94, -2.38012e+07, 145237, 3.36156e+08, 126320, -3.99892e+08, 123051, 6.2078e+08, 109453
