5456, 3, 102, 15499, 8838.19, 6212.61
5457, 0, 102, 9000, 2679.74, 8112.93
5457, 1, 102, 9000, 4985.85, 8188.83
5457, 2, 102, 9000, 3783.8, 8071.82
5457, 3, 102, 9000, 10361.1, 8196.38
5457, 4, 102, 9000, -1364.71, 8168.84
5457, 5, 102, 9000, 1912.09, 8227.05
5457, 6, 102, 9000, -3405.74, 8120.26
5457, 7, 102, 9000, 20273.4, 8054.07
5457, 8, 102, 9000, -5543.37, 8223.19
5457, 9, 102, 9914, 13389.8, 7721.66
5458, 0, 102, 9000, -3448.76, 8119.24
5458, 1, 102, 9000, 8126.04, 8086.18
5458, 2, 102, 9000, 18020.5, 8228.33
5458, 3, 102, 9000, -4089.45, 8099.45
5458, 4, 102, 9000, 7359.34, 8102.86
5458, 5, 102, 9000, -2216.14, 8118.49
5458, 6, 102, 9000, -3774.79, 8211.44
5458, 7, 102, 9000, -3068.06, 8185.96
5458, 8, 102, 9000, 9782.91, 8130.62
5458, 9, 102, 14098, 4035.9, 6469.66
5459, 0, 102, 9000, -2022.95, 8223.3
5459, 1, 102, 9000, 2057.54, 8219.5
5459, 2, 102, 9000, 5852.15, 8206.04
5459, 3, 102, 9000, -8495.77, 8298.43
5459, 4, 102, 9000, -118.538, 8148.7
5459, 5, 102, 9000, -8137.62, 8004.59
5459, 6, 102, 9000, -1255.3, 8016.97
5459, 7, 102, 12450, 6614.82, 6844.65
5460, 0, 102, 9000, -1889.94, 8140.81
5460, 1, 102, 9000, -3641.65, 8240.91
5460, 2, 102, 15506, -8643.74, 6306.87
5461, 0, 102, 9000, 3670.38, 8328.41
5461, 1, 102, 9000, 13629.1, 8044.15
5461, 2, 102, 9000, 3356.11, 8140.4
5461, 3, 102, 9000, -9590.6, 8251.13
5461, 4, 102, 9000, 6848.56, 8203.42
5461, 5, 102, 9000, 2787.12, 8221.09
5461, 6, 102, 9000, -5089.67, 8229.56
5461, 7, 102, 9000, 11377.7, 8156.07
5461, 8, 102, 14180, 2035.58, 6486.53
5462, 0, 103, 9000, -674.244, 8145.09
5462, 1, 103, 9000, 12639.3, 8201.86
5462, 2, 103, 9000, -2664.22, 8176.14
5462, 3, 103, 9000, -1089.75, 8126.57
5462, 4, 103, 9000, 17552.5, 8211.29
5462, 5, 103, 9000, -12632.5, 8220.62
5462, 6, 103, 9000, 4467.39, 8076.66
5462, 7, 103, 9000, -1238.89, 8173.42
5462, 8, 103, 9000, -5090.06, 8147.08
5462, 9, 103, 15301, -271.316, 6338.54
5463, 0, 103, 9000, -12008, 8107.95
5463, 1, 103, 9000, 10188, 8163
5463, 2, 103, 9000, 6872.36, 8150.73
5463, 3, 103, 9000, -3030.88, 8170.54
5463, 4, 103, 9000, -9399.8, 8239.96
5463, 5, 103, 9000, -4789.99, 8339
5463, 6, 103, 9000, -295.634, 8332.41
5463, 7, 103, 16966, 2198.35, 5988.41
5464, 0, 103, 9000, 8069.56, 8216.87
5464, 1, 103, 9000, 6905.55, 8173.23
5464, 2, 103, 13157, 3419.93, 6912.38
5465, 0, 103, 9000, 2591.04, 8137.03
5465, 1, 103, 9000, 9135.42, 8118.54
5465, 2, 103, 9000, -4266.88, 8187.96
5465, 3, 103, 9000, -3745.99, 8242.05
5465, 4, 103, 9000, 16937.8, 8210.8
5465, 5, 103, 9000, 1980.54, 8153.76
5465, 6, 103, 9000, -9218.75, 8097.4
5465, 7, 103, 11259, 4557.76, 7331.54
5466, 0, 103, 9000, -5597.48, 8176.93
5466, 1, 103, 9000, 1263.68, 8081.77
5466, 2, 103, 9000, 10051.4, 8050.11
5466, 3, 103, 9000, -3607.8, 8133.34
5466, 4, 103, 9000, -3597.83, 8212.08
5466, 5, 103, 9000, 12485.6, 8031.07
5466, 6, 103, 10067, -4279.77, 7696.3
5467, 0, 103, 9000, 10013.6, 8143.09
5467, 1, 103, 9000, -13506.3, 8118.12
5467, 2, 103, 9000, 11323.3, 8160.67
5467, 3, 103, 9000, 2191.23, 8171.81
5467, 4, 103, 9000, -3520.09, 8114.21
5467, 5, 103, 9000, -14447.7, 8022.27
5467, 6, 103, 9000, -6419.08, 8010.4
5467, 7, 103, 9000, -10448.6, 8008.1
5467, 8, 103, 11946, -15407.6, 6956.25
5468, 0, 103, 9000, 2616.7, 8113.76
5468, 1, 103, 9000, -4944.47, 8095.05
5468, 2, 103, 9000, 11683, 8033.72
5468, 3, 103, 9000, 13768.8, 8075.76
5468, 4, 103, 9000, 2949.61, 8039
5468, 5, 103, 9000, 7769.38, 8117.02
5468, 6, 103, 9000, 7978.66, 8107.71
5468, 7, 103, 15369, 11974.2, 6234.07
5469, 0, 103, 9000, 3006.51, 8070.35
5469, 1, 103, 9000, 12457.3, 8091.66
5469, 2, 103, 9000, -5031.17, 8078.72
5469, 3, 103, 9310, 5973.22, 7941.3
5471, 0, 104, 9000, 9428.81, 8169.85
5471, 1, 104, 9000, 8302.57, 8149.23
5471, 2, 104, 9000, -1606.65, 8093.56
5471, 3, 104, 9000, 3989.16, 8205.35
5471, 4, 104, 9000, 2253.27, 8077.53
5471, 5, 104, 9000, -8365.23, 8138.27
5471, 6, 104, 9000, 2600.75, 8063.84
5471, 7, 104, 9000, 13785.9, 8195.81
5471, 8, 104, 9000, -8259.3, 8131.9
5471, 9, 104, 9585, -4615.65, 7815.37
5472, 0, 104, 9000, 5615.46, 8135.86
5472, 1, 104, 13810, 8051.14, 6579.47
5473, 0, 104, 9000, 14698.4, 8130.23
5473, 1, 104, 9000, -8799.92, 8231.2
5473, 2, 104, 10095, -1784.98, 7709.36
5474, 0, 104, 5671, 7111.06, 10275.5
5475, 0, 104, 9000, 15737.6, 8145.34
5475, 1, 104, 9000, 2851.23, 8216.2
5475, 2, 104, 9000, 15666.2, 8154.05
5475, 3, 104, 9000, -11183.3, 8165.2
5475, 4, 104, 9000, -3130.51, 8128.28
5475, 5, 104, 9000, -2761.48, 8164.02
5475, 6, 104, 9000, -284.87, 8175.31
5475, 7, 104, 9000, 2463.42, 8096.93
5475, 8, 104, 9000, 2645.24, 8131.85
5475, 9, 104, 9063, -21278.6, 8123.35
5476, 0, 104, 9000, -2809.29, 8101.33
5476, 1, 104, 9000, 10668, 8249.66
5476, 2, 104, 9000, 564.033, 8163.6
5476, 3, 104, 9000, 11860.9, 8023.96
5476, 4, 104, 17146, -1978.19, 5875.17
5477, 0, 104, 9000, 2380.61, 8103.61
5477, 1, 104, 9000, -648.553, 8126.82
5477, 2, 104, 9000, -17845.7, 8123.36
5477, 3, 104, 9000, 10653.9, 7942.25
5477, 4, 104, 11826, 1021.91, 7087.1
5478, 0, 104, 9000, 5724.34, 8143.59
5478, 1, 104, 9000, -757.823, 8199.9
5478, 2, 104, 17411, 5563.54, 5871.79
5486, 0, 104, 9000, -16588.7, 8685.4
5486, 1, 104, 11238, -798.856, 7398.4
5488, 0, 104, 9000, -6489.16, 8333.29
5488, 1, 104, 9000, 5205.56, 8293.59
5488, 2, 104, 10365, 7761.5, 7797.73
5489, 0, 104, 9000, 10786, 8209.05
5489, 1, 104, 16794, 4282.43, 6024.34
5576, 0, 105, 11694, 13467.7, 7313.76
5581, 0, 106, 9000, 1891.78, 7949.24
5581, 1, 106, 9000, -7128.05, 8016.31
5581, 2, 106, 9000, -13818.9, 8009.14
5581, 3, 106, 9000, -1970.19, 8038.17
5581, 4, 106, 9000, 8450.23, 8057.52
5581, 5, 106, 9000, 1467.16, 8047.96
5581, 6, 106, 12865, 2001.73, 6809.57
5582, 0, 106, 9000, 19866.7, 8068.34
5582, 1, 106, 9000, -4227.17, 8161.69
5582, 2, 106, 9000, -16609.8, 8067.17
5582, 3, 106, 9000, -5022.44, 8144.02
5582, 4, 106, 9000, 8116.84, 8134.66
5582, 5, 106, 9000, -4098.74, 8200.4
5582, 6, 106, 12169, -1927.89, 6974.39
5583, 0, 106, 9000, 6522.52, 8120.81
5583, 1, 106, 9000, 9404.97, 8082.75
5583, 2, 106, 9000, 7733.85, 8216.45
5583, 3, 106, 9000, 7652.48, 8063.05
5583, 4, 106, 9000, 187.214, 8064.52
5583, 5, 106, 9000, 6873.84, 8118.41
5583, 6, 106, 15890, -12676, 6112.51
5613, 0, 106, 9000, 21163.4, 7961.27
5613, 1, 106, 16250, 5230.32, 5935.55
5616, 0, 106, 9000, -3329.75, 8127.12
5616, 1, 106, 9000, 5351.16, 7984.68
5616, 2, 106, 9000, 12366.3, 7874.95
5616, 3, 106, 9000, -844.011, 7792.69
5616, 4, 106, 9000, -4749.87, 7796.9
5616, 5, 106, 9000, 5167.07, 7772.93
5616, 6, 106, 9000, 7578.79, 7806.4
5616, 7, 106, 12835, 1255.29, 6559.57
5619, 0, 106, 2911, -18324.6, 13994.1
5620, 0, 106, 9000, -4169.02, 7968.6
5620, 1, 106, 11716, 15480.7, 7010.09
5636, 0, 107, 5693, 6430.52, 10978.3
5637, 0, 107, 10961, 14234.1, 7544.07
5639, 0, 107, 9000, 1992.11, 8250.63
5639, 1, 107, 9000, -3082.4, 8334.19
5639, 2, 107, 13430, -915.592, 6813.85
5640, 0, 107, 9000, 1736.48, 8459.74
5640, 1, 107, 9000, -324.67, 8356.55
5640, 2, 107, 9000, -7889.76, 8358.42
5640, 3, 107, 9000, -195.977, 8332.77
5640, 4, 107, 9000, -6826.83, 8311.04
5640, 5, 107, 11790, -1752.11, 7290.51
5641, 0, 107, 9000, 766.407, 8353.33
5641, 1, 107, 9000, 1368.15, 8331.18
5641, 2, 107, 9000, 16051.6, 8535.09
5641, 3, 107, 9000, -559.299, 8415.35
5641, 4, 107, 10942, 1502.18, 7703.53
5642, 0, 107, 9000, -3966.11, 8387.19
5642, 1, 107, 9000, 6487.79, 8377.55
5642, 2, 107, 15915, -2810.55, 6318.75
5643, 0, 107, 10487, -5458.85, 7833.76
5644, 0, 107, 9000, -7757.71, 8462.82
5644, 1, 107, 9000, 17306.1, 8585.31
5644, 2, 107, 9000, -13656, 8437.05
5644, 3, 107, 11675, 2780.1, 7626.52
5645, 0, 108, 9000, 6207.37, 8090.74
5645, 1, 108, 9000, 11987.4, 7996.44
5645, 2, 108, 9000, 5674.38, 8081.53
5645, 3, 108, 9000, 7469.93, 8233.53
5645, 4, 108, 16855, 4507.14, 5920.67
5646, 0, 108, 9000, -3873.77, 8150.21
5646, 1, 108, 9000, -1201.56, 8160.93
5646, 2, 108, 10152, 1242.21, 7596.41
5648, 0, 108, 9000, -527.107, 8028.69
5648, 1, 108, 9000, -1723.61, 8002.44
5648, 2, 108, 9000, 6205.7, 8025
5648, 3, 108, 9000, 2263.6, 7998
5648, 4, 108, 9000, -8721.4, 8082.04
5648, 5, 108, 14173, -734.04, 6441.32
5649, 0, 108, 9000, -2443.42, 8089.55
5649, 1, 108, 9000, -3468.45, 7978.39
5649, 2, 108, 9000, 24536.1, 8026.38
5649, 3, 108, 9000, 5282.86, 8003.76
5649, 4, 108, 17270, -6211.15, 5751.06
5650, 0, 108, 9000, 421.572, 8053.55
5650, 1, 108, 9000, -4588.45, 8136.01
5650, 2, 108, 9000, 9333.14, 8064.05
5650, 3, 108, 9000, -3744.85, 7970.07
5650, 4, 108, 9000, 2487.34, 8039.73
5650, 5, 108, 9000, -112.47, 8053.32
5650, 6, 108, 11709, 11312.4, 7074.95
5651, 0, 108, 9000, 4462.31, 8174.77
5651, 1, 108, 9000, 2443.69, 8045.28
5651, 2, 108, 9000, -11421.1, 7873.09
5651, 3, 108, 9000, 12433.2, 8004.98
5651, 4, 108, 9000, -8989.93, 8080.14
5651, 5, 108, 9000, 6081.07, 8024.45
5651, 6, 108, 10683, 3124.86, 7469.88
5652, 0, 108, 9000, -6785.57, 7954.16
5652, 1, 108, 9000, 6815.14, 8118.39
5652, 2, 108, 9000, 428.853, 7945.48
5652, 3, 108, 9000, 13884, 8018.76
5652, 4, 108, 11341, -948.528, 7106.06
5653, 0, 108, 13135, 20122.8, 6969.43
5655, 0, 109, 9000, -8879.79, 8076.81
5655, 1, 109, 9000, 4365.24, 7992.3
5655, 2, 109, 9000, -7407.67, 8003.05
5655, 3, 109, 9000, -5332.1, 8005.08
5655, 4, 109, 9000, -5780.49, 8093.88
5655, 5, 109, 17286, -10265.8, 5824.18
5656, 0, 109, 7723, 19598.4, 8887.28
5749, 0, 109, 9000, -9404.17, 8200.3
5749, 1, 109, 9000, -19673.8, 8179.05
5749, 2, 109, 9000, 7937.84, 8225.49
5749, 3, 109, 9000, 7746.37, 8281.26
5749, 4, 109, 9000, 2772.26, 8216.86
5749, 5, 109, 9000, 2887.51, 8167.61
5749, 6, 109, 13017, 7106.56, 6835.84
5750, 0, 109, 9000, 10354.8, 8227.2
5750, 1, 109, 17182, -5586.03, 5877.02
5751, 0, 109, 9000, 12588.8, 8145.52
5751, 1, 109, 14129, 1543.84, 6535.07
5752, 0, 109, 9000, 5112.51, 8124.7
5752, 1, 109, 9000, 1731.44, 8164.78
5752, 2, 109, 12305, 8833.86, 6994.57
5753, 0, 109, 9000, 492.321, 8203.22
5753, 1, 109, 17244, 3914.43, 5899.93
5757, 0, 109, 9000, -5128.34, 8207.79
5757, 1, 109, 9000, 5720.85, 8233.67
5757, 2, 109, 17851, 4633.8, 5757.85
5770, 0, 109, 9000, 8221.74, 8316.1
5770, 1, 109, 14280, 10505.3, 6503.71
5771, 0, 109, 3180, -5837.46, 13797.4
5772, 0, 109, 16664, -4306.26, 5983.67
5773, 0, 109, 17764, 2684.27, 5874.85
5774, 0, 109, 9000, 4382.63, 8323.03
5774, 1, 109, 9000, -958.561, 8218.38
5774, 2, 109, 9000, 14633.6, 8233.59
5774, 3, 109, 9000, -5527.1, 8227.28
5774, 4, 109, 15781, 2698.02, 6197.36
5775, 0, 109, 9000, -4541.99, 8393.41
5775, 1, 109, 9000, 4427.24, 8240.65
5775, 2, 109, 9000, 7231.75, 8267.53
5775, 3, 109, 9000, -4062.59, 8278.37
5775, 4, 109, 11204, -1792.09, 7506.31
5776, 0, 109, 9000, -214.813, 8384.03
5776, 1, 109, 9000, -6749.19, 8317.58
5776, 2, 109, 9000, 13094.9, 8423.97
5776, 3, 109, 9000, -3338.83, 8434.84
5776, 4, 109, 12817, -8457.05, 6957.94
5777, 0, 109, 9000, -1534.38, 8298.79
5777, 1, 109, 9000, -4568.99, 8295.31
5777, 2, 109, 9000, 5041.55, 8318.68
5777, 3, 109, 12204, 10811.3, 7207.07
5778, 0, 109, 9000, -11204, 8180.06
5778, 1, 109, 13856, 7051.07, 7117.1
5786, 0, 110, 12371, 1503.6, 7253.24
5787, 0, 110, 9000, -2180.36, 8763.9
5787, 1, 110, 9000, -11163.2, 8099.16
5787, 2, 110, 9000, 10629.6, 8160.6
5787, 3, 110, 9000, -7485.63, 8233.2
5787, 4, 110, 9000, -4477.19, 8206.83
5787, 5, 110, 9000, 3746.47, 8123.67
5787, 6, 110, 9000, -5783.12, 8105.96
5787, 7, 110, 9332, -14337.6, 7971.94
5788, 0, 110, 9000, 1092.11, 8118.14
5788, 1, 110, 12322, 3028.59, 7101.69
5789, 0, 110, 9000, 13985.3, 8172.63
5789, 1, 110, 9000, -20.5047, 8201.49
5789, 2, 110, 9000, -2871.39, 8194.87
5789, 3, 110, 9000, -4151.58, 8214.14
5789, 4, 110, 9000, 7312.43, 8381.04
5789, 5, 110, 10958, 17217.2, 7436.49
5790, 0, 110, 9000, -4654.28, 8246.5
5790, 1, 110, 9000, 8726.02, 8407.03
5790, 2, 110, 13261, -1794.17, 6721.11
5791, 0, 110, 15473, -3152.85, 6224.4
5792, 0, 110, 9000, 9729.48, 8234.55
5792, 1, 110, 9000, 7920.67, 8133.92
5792, 2, 110, 9000, 4579.27, 8179.82
5792, 3, 110, 15986, 14175.7, 6129.56
5793, 0, 110, 9000, 19025.5, 8155.46
5793, 1, 110, 9000, 2230.78, 8359.52
5793, 2, 110, 9000, -3709.92, 8149.76
5793, 3, 110, 9000, 17504, 8290.97
5793, 4, 110, 9000, 1751.92, 8221.97
5793, 5, 110, 9000, 14824.1, 8068.16
5793, 6, 110, 13303, 9733.19, 6729.39
5794, 0, 110, 9000, -15993.1, 8287.6
5794, 1, 110, 9000, 7982.58, 8076.33
5794, 2, 110, 14227, 3041.4, 6712.06
5795, 0, 110, 9000, 16243.3, 8188.88
5795, 1, 110, 14859, -656.789, 6386.91
5796, 0, 111, 9000, -6292.87, 8130.07
5796, 1, 111, 9000, 3723.06, 8101.96
5796, 2, 111, 9000, -7366.78, 8272.42
5796, 3, 111, 9000, -5157.37, 8172.07
5796, 4, 111, 9000, 3899.69, 8280.12
5796, 5, 111, 9000, -4413.87, 8043.18
5796, 6, 111, 9000, -14625.6, 7999.75
5796, 7, 111, 11987, 6366.37, 7085.72
5797, 0, 111, 9000, 7481.39, 8110.94
5797, 1, 111, 9000, 1097.41, 8106.81
5797, 2, 111, 9000, 8000.53, 8155.72
5797, 3, 111, 9000, -5057.99, 8126.62
5797, 4, 111, 9000, 80.5126, 8197.72
5797, 5, 111, 9000, -15027.3, 8189.82
5797, 6, 111, 9000, 1742.06, 8180.75
5797, 7, 111, 12108, 14871.7, 7031.05
5798, 0, 111, 9000, -7283.92, 8216.45
5798, 1, 111, 9000, 10320.1, 8055.05
5798, 2, 111, 9000, -625.364, 8210.85
5798, 3, 111, 9000, 974.186, 8233.8
5798, 4, 111, 9000, -7891.67, 8206.07
5798, 5, 111, 9000, 12701.1, 8163.97
5798, 6, 111, 9000, -10259.4, 8010.05
5798, 7, 111, 10092, -514.124, 7720.74
5799, 0, 111, 9000, -7146.59, 8295.88
5799, 1, 111, 9000, 3288.93, 8191.16
5799, 2, 111, 9000, 21436.4, 8152.86
5799, 3, 111, 9000, 13857.2, 8138.77
5799, 4, 111, 9000, -2884.8, 8218.44
5799, 5, 111, 9000, 10077.4, 8230.74
5799, 6, 111, 9000, -9095.68, 8136.48
5799, 7, 111, 9000, 2594.02, 8125.55
5799, 8, 111, 10397, -3144.52, 7501.39
5800, 0, 111, 9000, -7422.68, 8164.44
5800, 1, 111, 9000, -1232.24, 8074.28
5800, 2, 111, 9000, 2856.48, 8186.47
5800, 3, 111, 9000, 20224.3, 8204.79
5800, 4, 111, 9000, 2794.93, 8120.18
5800, 5, 111, 17131, -280.687, 5913.54
5801, 0, 111, 9000, 725.329, 8262.78
5801, 1, 111, 9000, 7192.79, 8223.55
5801, 2, 111, 9000, -199.436, 8229.54
5801, 3, 111, 9000, -3549.42, 8084.72
5801, 4, 111, 9000, 10345.2, 8149.18
5801, 5, 111, 9000, 6705.26, 8185.69
5801, 6, 111, 9000, 1033.54, 8197.54
5801, 7, 111, 16241, 3635.72, 6092.88
5802, 0, 112, 9000, -6162.37, 8153.95
5802, 1, 112, 9000, 5350.16, 8132.87
5802, 2, 112, 9000, -7028.81, 8218.9
5802, 3, 112, 9000, -3474.98, 8149.69
5802, 4, 112, 9000, 7023.63, 8081.87
5802, 5, 112, 13142, 7251.57, 6823.41
5803, 0, 112, 9000, -5652.05, 8230.67
5803, 1, 112, 9000, 9500.94, 8190.25
5803, 2, 112, 9000, -430.327, 8197.05
5803, 3, 112, 9000, -5197.06, 8163.4
5803, 4, 112, 9000, 1688.44, 8097.61
5803, 5, 112, 9272, 15423.3, 8041.2
5804, 0, 112, 9000, -8164.46, 8109.14
5804, 1, 112, 9000, 11443.3, 8209.16
5804, 2, 112, 9000, 3938, 8213.18
5804, 3, 112, 9000, 13343, 8008.46
5804, 4, 112, 9000, 389.492, 8220.84
5804, 5, 112, 9000, 1.12367, 8181.74
5804, 6, 112, 9000, 14605.7, 8119.46
5804, 7, 112, 9000, -15475.3, 8163.22
5804, 8, 112, 11530, 1092.23, 7203.92
5805, 0, 112, 9000, 1974.6, 8097
5805, 1, 112, 9000, -13746.7, 8131.91
5805, 2, 112, 9000, -4103.69, 8178.54
5805, 3, 112, 9000, 18035.1, 8151.62
5805, 4, 112, 9000, -860.492, 8124.66
5805, 5, 112, 9000, -7152.68, 8124.79
5805, 6, 112, 9000, -1391.98, 8186.15
5805, 7, 112, 9000, 2948.81, 8240.62
5805, 8, 112, 14320, -2713.74, 6479.41
5806, 0, 112, 9000, 7231.09, 8178.71
5806, 1, 112, 9000, 1105.67, 8244.89
5806, 2, 112, 9000, 4640.47, 8295.56
5806, 3, 112, 9000, -3167.02, 8106.44
5806, 4, 112, 9000, -1862.95, 8148.92
5806, 5, 112, 9000, 7755.09, 8135.02
5806, 6, 112, 9000, 5627.43, 8147.33
5806, 7, 112, 9000, -8476.51, 8137.07
5806, 8, 112, 9000, -3867.19, 8212.81
5806, 9, 112, 9577, 9823.59, 7875.08
5807, 0, 112, 3633, -7333.15, 12506.5
5808, 0, 113, 9000, 4482.09, 8065.83
5808, 1, 113, 9000, 6691.64, 8128.8
5808, 2, 113, 9000, -25.2031, 8164.13
5808, 3, 113, 9000, 39.2235, 8127.92
5808, 4, 113, 9000, -9909.76, 8196.04
5808, 5, 113, 9000, 12645.4, 8199.17
5808, 6, 113, 12542, 10769.7, 6937.45
5809, 0, 113, 9000, -260.036, 8280.14
5809, 1, 113, 9000, -5305.4, 8195.73
5809, 2, 113, 9000, -6379.5, 8297.89
5809, 3, 113, 9000, -7783.06, 8018.88
5809, 4, 113, 17644, 11673.8, 5848.78
5810, 0, 113, 9000, -1601.52, 8114.84
5810, 1, 113, 9000, 1941.76, 8064.21
5810, 2, 113, 9000, 2787.99, 8152.6
5810, 3, 113, 9000, -1198.1, 8223.65
5810, 4, 113, 9000, 1675.35, 8146.92
5810, 5, 113, 9000, 6938.18, 8216.17
5810, 6, 113, 9000, 5481.38, 8156.42
5810, 7, 113, 9000, -986.922, 8165.61
5810, 8, 113, 12030, -3579.19, 7045.73
5811, 0, 113, 9000, 2099.32, 8145.09
5811, 1, 113, 9000, -11018.3, 8191.84
5811, 2, 113, 9000, -359.196, 8075.95
5811, 3, 113, 9000, 3825.9, 8089.92
5811, 4, 113, 9000, 6762.24, 8274.66
5811, 5, 113, 9000, -677.342, 8200.79
5811, 6, 113, 16602, 7134.11, 6039.18
5812, 0, 113, 9000, 1314.76, 8157.85
5812, 1, 113, 9000, -5663.36, 8259.79
5812, 2, 113, 9000, 10931.1, 8206.23
5812, 3, 113, 9000, -3044.29, 8174.83
5812, 4, 113, 9000, -2362.57, 8146.72
5812, 5, 113, 9199, -5708.65, 8118.28
5813, 0, 113, 9000, -14773.5, 8161.74
5813, 1, 113, 9000, 6371.88, 8156.58
5813, 2, 113, 9000, 8378.65, 8168.1
5813, 3, 113, 9000, -5104.74, 8171.85
5813, 4, 113, 9000, 9316.47, 8189.96
5813, 5, 113, 9000, -3667.52, 8084.85
5813, 6, 113, 9000, 6038.11, 8136.8
5813, 7, 113, 9000, 2834.21, 8116.47
5813, 8, 113, 9000, -585.775, 8166.08
5813, 9, 113, 10711, -7657.17, 7512.03
5814, 0, 113, 9000, 15984.3, 8124.57
5814, 1, 113, 9000, 13500.3, 8145.47
5814, 2, 113, 9000, -1320.9, 8061.17
5814, 3, 113, 9000, 15507.4, 8223.6
5814, 4, 113, 9000, -4886.09, 8126.15
5814, 5, 113, 10276, 2990.28, 7623.77
5815, 0, 112, 9000, 14023.5, 8129.6
5815, 1, 112, 9000, 3253.73, 8094.83
5815, 2, 112, 9000, 11960.9, 8137.12
5815, 3, 112, 9000, 2420.06, 8070.58
