5461, 2, 9000, 500.725, 8116.41
5461, 3, 9000, -7683.4, 8222.91
5461, 4, 9000, -6994.78, 8166.29
5461, 5, 9000, 6375.25, 8163.31
5461, 6, 9000, 5365.82, 8187.92
5461, 7, 9000, 3602.57, 8172.79
5461, 8, 10875, 2233.68, 7383.61
5462, 0, 9000, 3815.4, 8140.48
5462, 1, 9000, 8578.02, 8134.9
5462, 2, 9000, -3117.63, 8181.31
5462, 3, 9000, 8618.84, 8110.44
5462, 4, 9000, 14541.6, 8186.36
5462, 5, 9000, -11609.2, 8205.6
5462, 6, 9000, 7012.99, 8029.35
5462, 7, 9000, -13832.6, 8220.5
5462, 8, 9000, 9938.52, 8131.38
5462, 9, 11383, -2516.7, 7324.93
5463, 0, 9000, -10194, 8083.98
5463, 1, 9000, 13645.2, 8162.73
5463, 2, 9000, 7924.08, 8141.36
5463, 3, 9000, -731.885, 8127.89
5463, 4, 9000, -1782.93, 8301.48
5463, 5, 9000, -13793.6, 8265.14
5463, 6, 9000, 3674.36, 8217.72
5463, 7, 13143, 3851.12, 6801.22
5464, 0, 9000, 12016.3, 8117.06
5464, 1, 9000, -1953.47, 8185.26
5464, 2, 9000, 6996.78, 8175.3
5464, 3, 9000, 15605.5, 8017.23
5464, 4, 9000, 5457.05, 8359.59
5464, 5, 9000, 807.006, 8311.86
5464, 6, 9000, -3688.67, 8130.76
5464, 7, 11044, 5715.56, 7292.23
5465, 0, 9000, 6527.68, 8109.91
5465, 1, 9000, 3392.29, 8164.24
5465, 2, 9000, -10355.8, 8073.54
5465, 3, 9000, 7487.28, 8283.72
5465, 4, 9000, 10822.8, 8159.49
5465, 5, 9000, -8371.95, 8029.89
5465, 6, 16138, -437.536, 6116.27
5466, 0, 9000, -3121.65, 8154.78
5466, 1, 9000, 1223.61, 8048.97
5466, 2, 9000, 9163.19, 8004.13
5466, 3, 9000, -5009.76, 8147.1
5466, 4, 9000, -1472.25, 8110.62
5466, 5, 16416, 3146.64, 5992.61
5467, 0, 9000, 11541, 8108.36
5467, 1, 9000, -13981.8, 8100.46
5467, 2, 9000, -2074.49, 8192.86
5467, 3, 9000, 3043.84, 8073.72
5467, 4, 9000, 2815.02, 8081.43
5467, 5, 9000, -24562.4, 8059.33
5467, 6, 9000, -609.746, 7962.09
5467, 7, 9000, -21447.8, 8028.18
5467, 8, 9644, -14530, 7678.66
5468, 0, 9000, 1938.41, 8089
5468, 1, 9000, -4117.71, 8051.97
5468, 2, 9000, 11673.4, 8017.47
5468, 3, 9000, 12065.1, 8051.34
5468, 4, 9000, 8169.53, 8014.02
5468, 5, 9000, 11645.3, 8112.75
5468, 6, 9000, 5956.35, 8058.77
5468, 7, 13127, 8832.19, 6730.41
5469, 0, 9000, -1478.69, 8085.26
5469, 1, 9000, 4680.51, 8071.03
5469, 2, 16400, 6711.37, 5963.88
5471, 0, 9000, 9727.84, 8146.62
5471, 1, 9000, 7941.89, 8138.78
5471, 2, 9000, -9242.31, 8054.18
5471, 3, 9000, 12154.2, 8174.69
5471, 4, 9000, 176.622, 8069.18
5471, 5, 9000, -5890.96, 8119.68
5471, 6, 9000, 4812.21, 8057.18
5471, 7, 9000, 3683.88, 8110.15
5471, 8, 15658, -6616.44, 6126.05
5472, 0, 9000, 4200.45, 8123.17
5472, 1, 9000, 10955.4, 8049.66
5472, 2, 9000, -4794.4, 8076.87
5472, 3, 9000, 127.983, 8148.45
5472, 4, 9000, -6091.68, 8083.46
5472, 5, 9000, 10817, 8077.07
5472, 6, 9000, 6638.31, 8165.02
5472, 7, 9000, 7656.59, 8058.33
5472, 8, 9000, 24009.3, 8087.07
5472, 9, 9050, -4060.18, 8021.56
5473, 0, 9000, 13767, 8118.12
5473, 1, 9000, -10625.8, 8191.2
5473, 2, 10186, -264.261, 7680.67
5474, 0, 5942, 8383.71, 10092.7
5475, 0, 9000, 16051.2, 8106.46
5475, 1, 9000, 2266.28, 8184.6
5475, 2, 9000, 13816.9, 8063.69
5475, 3, 9000, -6801.65, 8143.66
5475, 4, 9000, -7580.14, 8089.55
5475, 5, 9000, -2712.54, 8127.33
5475, 6, 9000, -493.404, 8062.8
5475, 7, 9000, 5095.31, 8163.96
5475, 8, 13900, -11533, 6491.42
5476, 0, 9000, -3049.75, 8038.43
5476, 1, 9000, 7456.72, 8249.72
5476, 2, 9000, 112.395, 8119.77
5476, 3, 9000, 15340.3, 8002.35
5476, 4, 16060, -1711.09, 6028.21
5477, 0, 9000, -1061.69, 8044.88
5477, 1, 9000, -11407.8, 8115.82
5477, 2, 9000, -5041.88, 8044.19
5477, 3, 9000, 4924.75, 7919.57
5477, 4, 9094, 2767.73, 8029.34
5478, 0, 9000, 3159.27, 8095.12
5478, 1, 9000, 1121.79, 8179.14
5478, 2, 15629, 6893.72, 6144.96
5486, 0, 9000, -20415.3, 8621.69
5486, 1, 10600, 1103.55, 7629.93
5488, 0, 9000, -8429.95, 8326.35
5488, 1, 15875, 7406.13, 6260.75
5489, 0, 9000, 3792.54, 8137.45
5489, 1, 10616, 15763.4, 7544.3
5576, 0, 9525, 10948, 8474.56
5581, 0, 9000, 1994.25, 8193.53
5581, 1, 9000, -3471.03, 8317.73
5581, 2, 9000, -13294.4, 8250.28
5581, 3, 9000, -6940.78, 8324.34
5581, 4, 9000, 965.071, 8343.09
5581, 5, 16769, 6196.35, 6106.68
5582, 0, 9000, 25576.1, 8334.13
5582, 1, 9000, -8817.39, 8427.89
5582, 2, 9000, -14865.4, 8339.33
5582, 3, 9000, -2645.39, 8430.56
5582, 4, 9000, 693.841, 8403.35
5582, 5, 13813, -610.987, 6764.58
5583, 0, 9000, 9862.15, 8380.6
5583, 1, 9000, 12195.4, 8378.19
5583, 2, 9000, 7091.5, 8449.71
5583, 3, 9000, 4139.92, 8264.06
5583, 4, 9000, -1622.14, 8394.18
5583, 5, 9000, 3934.24, 8403.93
5583, 6, 11032, -12039.6, 7564.93
5613, 0, 9000, 16407.8, 8237.7
5613, 1, 13802, 3208.42, 12702.4
5616, 0, 9000, 1493.04, 14585.6
5616, 1, 9000, -12757.3, 14967.5
5616, 2, 9000, 1034.43, 14703.9
5616, 3, 9000, -1703.14, 14430.9
5616, 4, 9000, -9743.61, 14295.2
5616, 5, 9000, 10618.1, 14613.2
5616, 6, 17216, 4756.7, 10942.4
5619, 0, 2861, -11572.1, 26891.9
5620, 0, 9000, -4802.26, 8284.18
5620, 1, 11783, 18244.1, 7220.06
5636, 0, 11927, 4627.63, 7718.9
5637, 0, 16365, 9685.53, 6356.19
5639, 0, 9000, 3934.38, 8589.24
5639, 1, 9000, -5526.05, 8661.94
5639, 2, 13450, -1857.79, 7055.44
5640, 0, 9000, 4172.05, 8760.45
5640, 1, 9000, 384.244, 8666.25
5640, 2, 9000, -10450.4, 8678.35
5640, 3, 9000, 2850.78, 8658.18
5640, 4, 9000, -7778.08, 8608.75
5640, 5, 12367, -102.835, 7375.07
5641, 0, 9000, 519.741, 8654.92
5641, 1, 9000, 850.55, 8629.6
5641, 2, 9000, -27414.6, 26652.4
5641, 3, 9000, -6571.5, 8654.16
5641, 4, 9000, -13531.2, 8627.18
5641, 5, 9000, 6099.95, 8703.21
5641, 6, 9000, 281.212, 8701.58
5641, 7, 9167, 4740.33, 8731.6
5642, 0, 9000, -5046.84, 8673.21
5642, 1, 9000, -11259.3, 26611.7
5642, 2, 9000, 5212.88, 8616.75
5642, 3, 9000, 4139.55, 8693.77
5642, 4, 9000, 4179.48, 8681.76
5642, 5, 15310, -3540.21, 6662.14
5643, 0, 9000, -8884.16, 8800.43
5643, 1, 9000, -5030.88, 8681.24
5643, 2, 9000, 6849, 8767.69
5643, 3, 9000, 8778.59, 8823.67
5643, 4, 9000, 18592, 8768.06
5643, 5, 9000, -11285.1, 8742.54
5643, 6, 13785, 9596.37, 7040.55
5644, 0, 9000, -7968.47, 8831.61
5644, 1, 9000, 16014.6, 8891.05
5644, 2, 9000, -14686, 8761.61
5644, 3, 11966, 4751.59, 7831.45
5645, 0, 9000, 8644.79, 17354.6
5645, 1, 9000, -3739.64, 16913.5
5645, 2, 9000, -1130.08, 8387.46
5645, 3, 9000, 12438.6, 8490.17
5645, 4, 15971, 3690.73, 6285.82
5646, 0, 9000, -3273.5, 8431.13
5646, 1, 17552, -660.972, 5998.85
5648, 0, 9000, -452.175, 8271.93
5648, 1, 9000, -1506.48, 8278.8
5648, 2, 9000, 11677, 8266.39
5648, 3, 9000, 3739.37, 8244.6
5648, 4, 9000, -184.336, 8314.22
5648, 5, 13197, -707.194, 6916.97
5649, 0, 9000, 60.3003, 8324.09
5649, 1, 9000, -1267.42, 8248.92
5649, 2, 9000, 9785.34, 16955.2
5649, 3, 9000, 9815.78, 8230.83
5649, 4, 16000, -11040.1, 6164.47
5650, 0, 9000, 639.092, 8323.71
5650, 1, 9000, 11708, 18168
5650, 2, 9000, 11718.7, 8270.29
5650, 3, 9000, -1094.37, 8223
5650, 4, 9000, -19854.5, 17355.5
5650, 5, 9000, 15440.4, 17115.1
5650, 6, 12132, 10418.5, 7155.23
5651, 0, 9000, 33517.4, 17436.6
5651, 1, 9000, 12589.2, 17487.5
5651, 2, 9000, -14354.6, 17236.6
5651, 3, 9000, 18245.3, 18200.1
5651, 4, 9000, -6790.1, 17671
5651, 5, 9000, -23176.6, 17391
5651, 6, 10031, -2725.48, 17865.1
5652, 0, 9000, -8132.61, 8225.05
5652, 1, 9000, -13550.1, 18730.2
5652, 2, 9000, 15678.3, 17702.4
5652, 3, 9000, 715.04, 19127.5
5652, 4, 9790, 32846, 16344.2
5653, 0, 14202, 19210.6, 15859.2
5655, 0, 9000, -21833.1, 17994.1
5655, 1, 9000, 10263.7, 16580
5655, 2, 9000, -5583.75, 17725
5655, 3, 9000, -362.505, 16196.5
5655, 4, 9000, 19985.8, 17534.5
5655, 5, 14183, -15353, 13353
5656, 0, 7189, 8857.44, 18856.4
5749, 0, 9000, 9180.14, 21263.2
5749, 1, 9000, -26598.2, 21865.5
5749, 2, 9000, -638.023, 21375.5
5749, 3, 9000, 14780.2, 21658.3
5749, 4, 9000, 3779.31, 8244.24
5749, 5, 9000, -7508.31, 21509.2
5749, 6, 10540, 11941.7, 21571.9
5750, 0, 9000, 20485.9, 22651.6
5750, 1, 16346, -5708.86, 6046.28
5751, 0, 9000, 12522, 8182.74
5751, 1, 12244, -1696.18, 6988.03
5752, 0, 9000, -608.422, 8213.68
5752, 1, 9000, 3568.25, 8166.48
5752, 2, 9179, 16057.4, 8139.07
5753, 0, 9000, 3804.63, 8219
5753, 1, 16223, 2846.05, 6091.42
5757, 0, 9000, -2592.28, 8228.71
5757, 1, 9000, 6691.51, 8224.18
5757, 2, 16347, -23.5535, 6042.19
5770, 0, 9000, 6468.11, 8338.84
5770, 1, 14323, 11040.8, 6519.37
5771, 0, 3208, -1815.98, 31386.6
5772, 0, 15930, -18032.4, 14246.6
5773, 0, 16369, 1120.58, 14922.8
5774, 0, 9000, -1936.98, 8328.88
5774, 1, 9000, 1063.78, 8217.58
5774, 2, 9000, 14322.2, 8279.92
5774, 3, 9000, -6714.34, 8231.67
5774, 4, 14054, 4091.5, 6578.32
5775, 0, 9000, -2687.88, 8427.46
5775, 1, 9000, -3791.73, 22200.9
5775, 2, 9000, 7546.83, 22902.8
5775, 3, 17376, 7306.2, 18608.5
5776, 0, 9000, 2424.75, 25460.2
5776, 1, 9000, -21397.6, 25347.6
5776, 2, 9000, 23622.3, 24857.3
5776, 3, 9000, -4540.86, 22284.2
5776, 4, 9333, -11457.6, 17533.4
5777, 0, 9000, 812.526, 8329.45
5777, 1, 9000, -4955.3, 8347.25
5777, 2, 9000, -2400.4, 8438.76
5777, 3, 10806, 17609.2, 7656.02
5778, 0, 9000, 86.9412, 21696.8
5778, 1, 12219, 5538.24, 7534.42
5786, 0, 10792, -300.503, 7703.59
5787, 0, 9000, 5684.64, 8696.66
5787, 1, 9000, -10475.2, 8111.17
5787, 2, 9000, 6224.32, 8129.41
5787, 3, 9000, -7463.36, 8257.23
5787, 4, 9000, -563.07, 8158.54
5787, 5, 9000, 103.607, 8093.45
5787, 6, 15647, -9616.37, 6149.39
5788, 0, 9000, -2585.14, 8096.23
5788, 1, 11229, 7674.96, 7411.09
5789, 0, 9000, 17186.8, 8138.23
5789, 1, 9000, 3401.92, 8210
5789, 2, 9000, -3313.19, 8184.21
5789, 3, 9000, -4335.51, 8233.2
5789, 4, 13864, 15188.9, 6652.94
5790, 0, 9000, -1499.99, 8223.48
5790, 1, 9000, 3005.97, 8332.06
5790, 2, 9505, -671.066, 7918.16
5791, 0, 12839, -4786.97, 6810.67
5792, 0, 9000, 18505.2, 19820.8
5792, 1, 9000, 6715.22, 8083.17
5792, 2, 9000, 1112.62, 19414.5
5792, 3, 14146, 22680.1, 14952.7
5793, 0, 9000, 2946.13, 19310.6
5793, 1, 9000, 11103.1, 19978.1
5793, 2, 9000, 17070.3, 18491.1
5793, 3, 9000, 52353.5, 19193.6
5793, 4, 9000, 26118.1, 19794.6
5793, 5, 9000, -17273.3, 19753.3
5793, 6, 10568, 8641.87, 7537.73
5794, 0, 9000, -16131.6, 8267.06
5794, 1, 9000, 4529.95, 8026.54
5794, 2, 12539, 2083.23, 7155.26
5795, 0, 9000, 13841.4, 8219.18
5795, 1, 13765, 2774.48, 6604.24
5796, 0, 9000, -6112.41, 8123.5
5796, 1, 9000, 1884.05, 8095.61
5796, 2, 9000, -2192.61, 8215.48
5796, 3, 9000, -8304.72, 8171.47
5796, 4, 9000, -418.444, 8258.08
5796, 5, 9000, -5857.33, 8034.05
5796, 6, 9000, -8914.44, 8034.83
5796, 7, 9813, 4943.3, 7824.61
5797, 0, 9000, 3897.58, 8106.11
5797, 1, 9000, -3648.55, 8094.31
5797, 2, 9000, 11951.9, 8157.26
5797, 3, 9000, -7673.88, 8116.89
5797, 4, 9000, -4041.37, 8196
5797, 5, 9000, -10932.3, 8163.82
5797, 6, 17500, 14321.3, 5846.47
5798, 0, 9000, -7888.58, 8215.56
5798, 1, 9000, 10797.8, 8038.89
5798, 2, 9000, -1114.58, 8158.33
5798, 3, 9000, -2697.66, 8234.45
5798, 4, 9000, -579.527, 8190.68
5798, 5, 9000, 2174.52, 8136.95
5798, 6, 15867, -3012.4, 6091.25
5799, 0, 9000, -5820.95, 8267.45
5799, 1, 9000, 4971.87, 8163.51
5799, 2, 9000, 21110.6, 8143.27
5799, 3, 9000, 11423.2, 8124.41
5799, 4, 9000, -9212.94, 8185.34
5799, 5, 9000, 12822.2, 8198.46
5799, 6, 9000, -4212.22, 8165.19
5799, 7, 17466, -1828.43, 5804.08
5800, 0, 9000, -6923.97, 8149.32
5800, 1, 9000, -3.03681, 8101.16
5800, 2, 9000, 5118.73, 8103.94
5800, 3, 9000, 14348.9, 8257.53
5800, 4, 9000, 5486.44, 8141.35
5800, 5, 14801, -2100.92, 6336.95
5801, 0, 9000, -3574.71, 8230.78
5801, 1, 9000, 3982.6, 8270.11
5801, 2, 9000, 2009.46, 8199.33
5801, 3, 9000, -2991.63, 8089.03
5801, 4, 9000, 13077.6, 8147.88
5801, 5, 9000, 10404.5, 8181.85
5801, 6, 9000, -4468.68, 8237.09
5801, 7, 12363, 5708.68, 6925.89
5802, 0, 9000, -704.704, 8141.39
5802, 1, 9000, 1945.42, 8143.64
5802, 2, 9000, -7682.04, 8222.52
5802, 3, 9000, 3394.04, 8101.8
5802, 4, 17615, 4174.48, 5837.83
5803, 0, 9000, -6823.91, 8216.33
5803, 1, 9000, 9466.92, 8204.02
5803, 2, 9000, -2341.63, 8206.92
5803, 3, 9000, -7212.78, 8137.12
5803, 4, 16207, 8428.25, 6066.77
5804, 0, 9000, -6580.43, 8100.59
5804, 1, 9000, 12219.3, 8225.46
5804, 2, 9000, 2812.9, 8179.86
5804, 3, 9000, 14480.3, 8035.99
5804, 4, 9000, -4537.23, 8196.12
5804, 5, 9000, 21796.5, 8135.28
5804, 6, 9000, -882.593, 8101.98
5804, 7, 16670, -8634.85, 5991.18
5805, 0, 9000, 1739.22, 8071
5805, 1, 9000, -15294.5, 8134.56
5805, 2, 9000, -3762.44, 8171.81
5805, 3, 9000, 18264.1, 8133.23
5805, 4, 9000, -1263.39, 8123.64
5805, 5, 9000, -10244.8, 8141.32
5805, 6, 9000, -246.898, 8198.71
5805, 7, 9000, 10481.1, 8213.54
5805, 8, 12438, -6409.44, 6924.76
5806, 0, 9000, 6544.58, 8199.15
5806, 1, 9000, -1225.75, 8263.24
5806, 2, 9000, 8379.95, 8186.76
5806, 3, 9000, -4637.3, 8160.19
5806, 4, 9000, 2481.3, 8128.64
5806, 5, 9000, 5753.37, 8145.04
5806, 6, 9000, -5039.11, 8127.26
5806, 7, 9000, -3383.46, 8098.69
5806, 8, 16595, 4394.77, 6023.57
5807, 0, 3583, -7971.56, 12543.2
5808, 0, 9000, 7068.91, 8048.47
5808, 1, 9000, 5798.98, 8108.9
5808, 2, 9000, -2710.91, 8153.12
5808, 3, 9000, -6191.48, 8110.46
5808, 4, 9000, 7911.72, 8169.15
5808, 5, 17906, 7090.72, 5795.15
5809, 0, 9000, 3458.02, 8308.91
5809, 1, 9000, -5581.81, 8212.76
5809, 2, 9000, -9739.19, 8215.82
5809, 3, 9000, -2324.72, 8037.45
5809, 4, 12837, 13714.1, 6824.78
5810, 0, 9000, -4793.98, 8115.93
5810, 1, 9000, 1781.86, 8041.32
5810, 2, 9000, 385.584, 8200.11
5810, 3, 9000, 2072.9, 8202.45
5810, 4, 9000, 4501.92, 8135.29
5810, 5, 9000, 5848.54, 8160.75
5810, 6, 9000, 3420.2, 8166.3
5810, 7, 9000, -2198.97, 8101.62
5810, 8, 9511, -3879.33, 7940.42
5811, 0, 9000, -3898.23, 8146.49
5811, 1, 9000, -5383.47, 8162.66
5811, 2, 9000, 1806.58, 8031.45
5811, 3, 9000, -7131.66, 8124.02
5811, 4, 9000, 15753.9, 8275.82
5811, 5, 9000, -175.121, 8184.04
5811, 6, 13140, 7425.47, 6802.99
5812, 0, 9000, 1399.32, 8145.28
5812, 1, 9000, -12258.4, 8253.67
5812, 2, 9000, 19796.4, 8180.98
5812, 3, 9000, -4086.93, 8182.63
5812, 4, 15550, -7031.86, 6225.6
5813, 0, 9000, -15078.7, 8147.64
5813, 1, 9000, 6366.23, 8163.97
5813, 2, 9000, 6564.67, 8155.11
5813, 3, 9000, -4231.08, 8130.72
5813, 4, 9000, 10398.8, 8213.11
5813, 5, 9000, -3306.48, 8111.2
5813, 6, 9000, -4316.01, 8102.88
5813, 7, 9000, 13368, 8137.12
5813, 8, 17064, -7486.41, 5922.15
5814, 0, 9000, 17831, 8092.61
5814, 1, 9000, 13141, 8146.72
5814, 2, 9000, 2518.36, 8127.25
5814, 3, 9000, 12553, 8197.43
5814, 4, 16650, 969.193, 5976.63
5815, 0, 9000, 12708.7, 8166.33
5815, 1, 9000, 7693.78, 8108.33
5815, 2, 9000, 5112.64, 8084.67
5815, 3, 9000, -3285.84, 8147.66
5815, 4, 9000, 13506.4, 8215.49
5815, 5, 9000, -5163.82, 8215.63
5815, 6, 9986, -9812.98, 7704.94
5816, 0, 9000, 11808.4, 8145.12
5816, 1, 9000, 4216.19, 8270.33
5816, 2, 9000, 14697.7, 8199.18
5816, 3, 9000, 3866.88, 8248.06
5816, 4, 9000, 8878.28, 8129.57
5816, 5, 12942, -3396.15, 6764.9
5817, 0, 9000, -7384.49, 8127.39
5817, 1, 9000, -9668.05, 18251.5
5817, 2, 9000, 6429.96, 8140.14
5817, 3, 9000, -5290.29, 17801.9
5817, 4, 9224, 5371.69, 8015.38
5818, 0, 9000, 3543.48, 19061.4
5818, 1, 9000, 7021.71, 8174
5818, 2, 9000, 5143.86, 18026.8
5818, 3, 9000, 13044.6, 18204.8
5818, 4, 9000, 11882.6, 18045.1
5818, 5, 12090, -14752.2, 15352.9
5819, 0, 5488, 14128, 10433.7
5915, 0, 9000, 2407.49, 8989.17
5915, 1, 9000, 9072.86, 8806.12
5915, 2, 17877, 3399.28, 6275.89
5916, 0, 17675, 9646.2, 6331.46
5917, 0, 15134, -1996.31, 6798.75
5918, 0, 9000, 5087.49, 8911.66
5918, 1, 9000, -9183.85, 8788.06
5918, 2, 9000, -2204.86, 8811.58
5918, 3, 12793, -2805.87, 7508.52
5919, 0, 9000, -17228.4, 8766.79
5919, 1, 9000, 2092.21, 8872.91
5919, 2, 10533, -987.155, 8397.2
5921, 0, 9000, 4339.82, 8876.65
5921, 1, 9000, 2479.96, 8794.58
5921, 2, 9000, -325.105, 8820.22
5921, 3, 9000, 2385.75, 8903.03
5921, 4, 9000, -1660.67, 8766.15
5921, 5, 9858, 6810.87, 14992.5
5922, 0, 9000, -5761.36, 14684.1
5922, 1, 9000, -20022.3, 15912.9
5922, 2, 9000, 14134.6, 14705.5
5922, 3, 9000, 27762.6, 15000.3
5922, 4, 9000, 27051.6, 14475.8
5922, 5, 9000, 10108.3, 15171.9
5922, 6, 9000, 6223.8, 14043.4
5922, 7, 13917, -1024.8, 11457.7
5923, 0, 9000, 10779.2, 14600.6
5923, 1, 9000, -3828.62, 8884.92
5923, 2, 9000, 7359.07, 14300
5923, 3, 9000, -26407.3, 14599.5
5923, 4, 9000, 913.385, 8749.84
5923, 5, 9000, 4427.18, 8878.24
5923, 6, 9000, -9518.69, 13970.1
5923, 7, 15547, 41.0338, 10904.3
5924, 0, 9000, -14784.7, 17620.5
5924, 1, 9000, 13499.5, 15676.6
5924, 2, 9000, 17513.8, 16301.5
5924, 3, 13593, -5588.18, 13161.9
5928, 0, 9230, 9702.61, 19088.6
5929, 0, 9000, -11345.8, 20661.9
5929, 1, 9000, 18379, 20359.8
5929, 2, 16195, 6998.18, 14749.6
5942, 0, 9000, -13364.3, 8906.36
5942, 1, 9000, -11646.7, 9004.77
5942, 2, 9000, 6860.81, 8978.61
5942, 3, 9000, -1745.75, 8904.2
5942, 4, 9000, -6776.11, 8950.53
5942, 5, 15464, 9167.27, 6814.73
5943, 0, 9000, 2747.52, 8842.18
5943, 1, 9000, 9853.4, 8874.89
5943, 2, 9000, -1648.82, 8987.66
5943, 3, 9000, 561.101, 9025.76
5943, 4, 9000, -14440, 9036.76
5943, 5, 15710, 9412.16, 6806.08
5944, 0, 9000, 18504.4, 9041.55
5944, 1, 9000, 7611.33, 8970.34
5944, 2, 9000, 1010.89, 9003.57
